caldt,vwretd
19940217,-0.005039
19940218,-0.005269
19940222,0.008161
19940223,-0.001568
19940224,-0.013149
19940225,0.003847
19940228,0.002264
19940301,-0.005835
19940302,0.001013
19940303,-0.003454
19940304,0.003790
19940307,0.004805
19940308,-0.002402
19940309,0.003209
19940310,-0.006799
19940311,0.005082
19940314,0.002595
19940315,-0.000453
19940316,0.005171
19940317,0.002846
19940318,-0.000266
19940321,-0.004513
19940322,0.000795
19940323,-0.000482
19940324,-0.008946
19940325,-0.007773
19940328,-0.001071
19940329,-0.017005
19940330,-0.014832
19940331,0.000559
19940404,-0.015064
19940405,0.021766
19940406,-0.000782
19940407,0.006284
19940408,-0.008320
19940411,0.005012
19940412,-0.004070
19940413,-0.003163
19940414,0.000270
19940415,-0.000675
19940418,-0.008381
19940419,0.000423
19940420,-0.001216
19940421,0.015140
19940422,-0.002035
19940425,0.011044
19940426,-0.001141
19940428,-0.006464
19940429,0.004164
19940502,0.005014
19940503,0.000047
19940504,-0.002400
19940505,-0.000758
19940506,-0.008022
19940509,-0.011577
19940510,0.008507
19940511,-0.010294
19940512,0.005079
19940513,0.001172
19940516,0.000877
19940517,0.011433
19940518,0.009808
19940519,0.006079
19940520,-0.002996
19940523,-0.003454
19940524,0.003854
19940525,0.003655
19940526,0.002576
19940527,0.000520
19940531,-0.001561
19940601,0.002628
19940602,0.000144
19940603,0.005537
19940606,-0.002380
19940607,-0.001341
19940608,-0.002801
19940609,0.002016
19940610,0.001557
19940613,0.001073
19940614,0.007184
19940615,-0.003623
19940616,0.002501
19940617,-0.007117
19940620,-0.007084
19940621,-0.008139
19940622,0.003527
19940623,-0.008001
19940624,-0.014433
19940627,0.010349
19940628,-0.002629
19940629,0.003819
19940630,-0.007632
19940701,0.004650
19940705,0.000545
19940706,-0.000367
19940707,0.005086
19940708,0.002182
19940711,-0.003570
19940712,0.000281
19940713,0.002156
19940714,0.010368
19940715,0.001357
19940718,0.002547
19940719,-0.002826
19940720,-0.005059
19940721,0.002143
19940722,0.000850
19940725,0.002717
19940726,-0.001458
19940727,-0.001981
19940728,0.003493
19940729,0.009183
19940801,0.006083
19940802,0.000784
19940803,0.000780
19940804,-0.006192
19940805,-0.002890
19940808,0.002103
19940809,0.000698
19940810,0.005247
19940811,-0.002992
19940812,0.006885
19940815,-0.000873
19940816,0.008082
19940817,0.000205
19940818,-0.004349
19940819,0.001205
19940822,-0.002735
19940823,0.005328
19940824,0.008977
19940825,-0.001823
19940826,0.012700
19940829,0.001755
19940830,0.003356
19940831,-0.001492
19940901,-0.004653
19940902,-0.004016
19940906,0.001241
19940907,-0.001708
19940908,0.004809
19940909,-0.010225
19940912,-0.004091
19940913,0.002974
19940914,0.002780
19940915,0.012573
19940916,-0.006714
19940919,-0.000637
19940920,-0.015815
19940921,-0.004086
19940922,-0.000658
19940923,-0.003171
19940926,0.002935
19940927,0.002857
19940928,0.005838
19940929,-0.005006
19940930,0.000814
19941003,-0.001915
19941004,-0.015331
19941005,-0.002147
19941006,-0.002538
19941007,0.006144
19941010,0.008358
19941011,0.014729
19941012,-0.000625
19941013,0.004832
19941014,0.002824
19941017,-0.000435
19941018,-0.002419
19941019,0.005512
19941020,-0.007019
19941021,-0.004195
19941024,-0.008463
19941025,0.001400
19941026,0.002665
19941027,0.006827
19941028,0.017038
19941031,-0.002411
19941101,-0.008394
19941102,-0.003901
19941103,0.003211
19941104,-0.011502
19941107,0.001837
19941108,0.006102
19941109,-0.000556
19941110,-0.002003
19941111,-0.004040
19941114,0.007961
19941115,-0.002032
19941116,0.001137
19941117,-0.004136
19941118,-0.004521
19941121,-0.006922
19941122,-0.018092
19941123,0.000261
19941125,0.005576
19941128,0.004426
19941129,0.002093
19941130,-0.003055
19941201,-0.010322
19941202,0.009453
19941205,0.000383
19941206,-0.000141
19941207,-0.004377
19941208,-0.012818
19941209,0.003876
19941212,0.005557
19941213,0.002095
19941214,0.010591
19941215,0.001290
19941216,0.007064
19941219,-0.001920
19941220,-0.001472
19941221,0.005845
19941222,-0.000459
19941223,0.001759
19941227,0.005174
19941228,-0.003812
19941229,0.001429
19941230,-0.004172
19950103,-0.000461
19950104,0.003595
19950105,-0.000700
19950106,0.001163
19950109,0.000331
19950110,0.002086
19950111,-0.000143
19950112,-0.000076
19950113,0.009531
19950116,0.007545
19950117,0.001350
19950118,-0.000970
19950119,-0.005456
19950120,-0.004795
19950123,0.002181
19950124,0.000438
19950125,0.003396
19950126,0.001524
19950127,0.004742
19950130,-0.003763
19950131,0.004314
19950201,0.000265
19950202,0.004865
19950203,0.012795
19950206,0.005803
19950207,-0.000884
19950208,0.001088
19950209,-0.001783
19950210,0.002310
19950213,0.001180
19950214,0.001997
19950215,0.004028
19950216,0.001190
19950217,-0.005901
19950221,0.001048
19950222,0.005038
19950223,0.004299
19950224,0.002350
19950227,-0.008373
19950228,0.007354
19950301,-0.003155
19950302,-0.001141
19950303,0.000860
19950306,0.000108
19950307,-0.007096
19950308,0.002206
19950309,0.000638
19950310,0.013450
19950313,0.000654
19950314,0.006261
19950315,-0.001824
19950316,0.007023
19950317,0.000261
19950320,0.001465
19950321,-0.002637
19950322,0.001420
19950323,0.000527
19950324,0.010055
19950327,0.005063
19950328,0.001492
19950329,-0.001300
19950330,-0.001887
19950331,-0.003248
19950403,0.002386
19950404,0.006835
19950405,0.001004
19950406,0.001298
19950407,0.000270
19950410,0.001558
19950411,-0.002969
19950412,0.003568
19950413,0.003826
19950417,-0.005638
19950418,-0.001903
19950419,-0.000857
19950420,0.001339
19950421,0.005773
19950424,0.008985
19950425,-0.001318
19950426,0.001231
19950427,0.001836
19950428,0.001897
19950501,-0.000618
19950502,0.001218
19950503,0.011043
19950504,0.000548
19950505,-0.000745
19950508,0.007530
19950509,-0.000278
19950510,0.001398
19950511,0.001042
19950512,0.001868
19950515,0.004479
19950516,0.000898
19950517,-0.002210
19950518,-0.014229
19950519,-0.000094
19950522,0.008628
19950523,0.009696
19950524,0.000044
19950525,0.000106
19950526,-0.009280
19950530,-0.000200
19950531,0.018528
19950601,0.000396
19950602,-0.001445
19950605,0.006032
19950606,-0.000152
19950607,-0.004362
19950608,-0.001406
19950609,-0.008101
19950612,0.005692
19950613,0.009935
19950614,0.000931
19950615,0.001590
19950616,0.004774
19950619,0.010180
19950620,-0.000353
19950621,-0.001182
19950622,0.012510
19950623,-0.002539
19950626,-0.009803
19950627,-0.003224
19950628,0.004633
19950629,-0.001420
19950630,0.001545
19950703,0.004382
19950705,0.000756
19950706,0.012591
19950707,0.004334
19950710,0.001181
19950711,-0.003751
19950712,0.010817
19950713,0.000120
19950714,-0.001997
19950717,0.005251
19950718,-0.008014
19950719,-0.013162
19950720,0.005135
19950721,-0.000353
19950724,0.005941
19950725,0.007748
19950726,0.001196
19950727,0.006215
19950728,-0.003839
19950731,-0.001636
19950801,-0.004435
19950802,-0.001303
19950803,0.000026
19950804,0.000960
19950807,0.001988
19950808,0.000602
19950809,-0.000932
19950810,-0.003299
19950811,-0.004167
19950814,0.008520
19950815,-0.001750
19950816,0.002741
19950817,-0.001622
19950818,0.000466
19950821,-0.002022
19950822,0.002691
19950823,-0.004214
19950824,0.000602
19950825,0.004769
19950828,-0.002242
19950829,0.002204
19950830,0.001926
19950831,0.002074
19950901,0.003293
19950905,0.009582
19950906,0.002157
19950907,0.000208
19950908,0.004189
19950911,0.002546
19950912,0.003870
19950913,0.004960
19950914,0.007826
19950915,0.000020
19950918,-0.000878
19950919,0.002373
19950920,0.004401
19950921,-0.006587
19950922,-0.002150
19950925,0.000153
19950926,-0.000361
19950927,-0.000340
19950928,0.008287
19950929,-0.002269
19951002,-0.004910
19951003,0.001205
19951004,-0.001192
19951005,0.002366
19951006,-0.000395
19951009,-0.007191
19951010,-0.001199
19951011,0.003431
19951012,0.006671
19951013,0.002381
19951016,-0.002227
19951017,0.006021
19951018,0.001595
19951019,0.005364
19951020,-0.005654
19951023,-0.003626
19951024,0.002318
19951025,-0.007226
19951026,-0.009235
19951027,0.005189
19951030,0.006106
19951031,-0.003083
19951101,0.005007
19951102,0.009584
19951103,0.001847
19951106,-0.003592
19951107,-0.003488
19951108,0.009023
19951109,0.003400
19951110,-0.001302
19951113,-0.000560
19951114,-0.005195
19951115,0.008324
19951116,0.005610
19951117,0.004172
19951120,-0.004816
19951121,0.005562
19951122,-0.002768
19951124,0.002765
19951127,0.002005
19951128,0.008476
19951129,0.002591
19951130,-0.003287
19951201,0.002524
19951204,0.011035
19951205,0.006254
19951206,0.004476
19951207,-0.006415
19951208,0.001977
19951211,0.003377
19951212,-0.001178
19951213,0.004828
19951214,-0.007467
19951215,-0.001469
19951218,-0.015174
19951219,0.008768
19951220,-0.009564
19951221,0.006972
19951222,0.002928
19951226,0.003377
19951227,0.000999
19951228,-0.000613
19951229,0.002431
19960102,0.008380
19960103,0.000983
19960104,-0.005748
19960105,-0.001653
19960108,0.003135
19960109,-0.015715
19960110,-0.016617
19960111,0.007216
19960112,-0.001274
19960115,-0.003527
19960116,0.014193
19960117,-0.003150
19960118,0.003639
19960119,0.005399
19960122,0.002791
19960123,-0.000548
19960124,0.011390
19960125,-0.004476
19960126,0.007331
19960129,0.004334
19960130,0.009718
19960131,0.009294
19960201,0.004192
19960202,-0.004183
19960205,0.008804
19960206,0.007666
19960207,0.005973
19960208,0.009368
19960209,0.000511
19960212,0.007644
19960213,-0.000878
19960214,-0.007436
19960215,-0.005692
19960216,-0.004957
19960220,-0.011223
19960221,0.011512
19960222,0.016430
19960223,0.000498
19960226,-0.012957
19960227,-0.004778
19960228,-0.003914
19960229,-0.006285
19960301,0.005454
19960304,0.010476
19960305,0.008001
19960306,-0.005618
19960307,0.002588
19960308,-0.030382
19960311,0.010068
19960312,-0.004777
19960313,0.003270
19960314,0.003638
19960315,0.001101
19960318,0.017223
19960319,-0.001361
19960320,-0.002742
19960321,-0.001200
19960322,0.002299
19960325,-0.000950
19960326,0.004421
19960327,-0.006006
19960328,0.000111
19960329,-0.005377
19960401,0.012819
19960402,0.002339
19960403,0.001097
19960404,-0.000145
19960408,-0.017263
19960409,-0.003528
19960410,-0.013601
19960411,-0.003723
19960412,0.009004
19960415,0.008930
19960416,0.004121
19960417,-0.005103
19960418,0.003631
19960419,0.001873
19960422,0.004792
19960423,0.005456
19960424,-0.002038
19960425,0.004416
19960426,0.000985
19960429,0.000950
19960430,0.000273
19960501,0.000982
19960502,-0.017008
19960503,-0.002685
19960506,-0.001487
19960507,-0.003897
19960508,0.010367
19960509,0.001136
19960510,0.010638
19960513,0.014321
19960514,0.006463
19960515,-0.000340
19960516,-0.000451
19960517,0.006140
19960520,0.006501
19960521,-0.000476
19960522,0.008314
19960523,-0.003141
19960524,0.003537
19960528,-0.008858
19960529,-0.006479
19960530,0.005907
19960531,-0.003856
19960603,-0.002242
19960604,0.007435
19960605,0.009007
19960606,-0.007490
19960607,0.000042
19960610,-0.001820
19960611,-0.001509
19960612,-0.002145
19960613,-0.001359
19960614,-0.003517
19960617,-0.001026
19960618,-0.005094
19960619,0.000308
19960620,0.000212
19960621,0.007014
19960624,0.003485
19960625,-0.000964
19960626,-0.005797
19960627,0.006341
19960628,0.003439
19960701,0.007746
19960702,-0.003197
19960703,-0.001880
19960705,-0.022161
19960708,-0.007321
19960709,0.003583
19960710,0.001873
19960711,-0.015848
19960712,0.000612
19960715,-0.025043
19960716,-0.001604
19960717,0.008468
19960718,0.015164
19960719,-0.007395
19960722,-0.007563
19960723,-0.012385
19960724,0.001254
19960725,0.007412
19960726,0.007346
19960729,-0.007823
19960730,0.006570
19960731,0.007742
19960801,0.016443
19960802,0.018709
19960805,-0.002941
19960806,0.003141
19960807,0.002930
19960808,-0.001820
19960809,-0.002814
19960812,0.007682
19960813,-0.007923
19960814,0.002778
19960815,-0.000318
19960816,0.005287
19960819,0.002000
19960820,-0.001294
19960821,-0.000770
19960822,0.008337
19960823,-0.005241
19960826,-0.004641
19960827,0.003652
19960828,-0.001963
19960829,-0.011258
19960830,-0.007957
19960903,0.004159
19960904,0.001354
19960905,-0.009591
19960906,0.010550
19960909,0.011894
19960910,0.000339
19960911,0.004948
19960912,0.006268
19960913,0.014286
19960916,0.005359
19960917,-0.001925
19960918,-0.001601
19960919,0.002234
19960920,0.005499
19960923,-0.000724
19960924,-0.000921
19960925,0.000533
19960926,0.000462
19960927,0.000046
19960930,0.001808
19961001,0.002271
19961002,0.007309
19961003,-0.001877
19961004,0.012603
19961007,0.002813
19961008,-0.003816
19961009,-0.005383
19961010,-0.002917
19961011,0.008510
19961014,0.004801
19961015,-0.001667
19961016,0.002345
19961017,0.004013
19961018,0.004988
19961021,-0.001150
19961022,-0.004897
19961023,0.000964
19961024,-0.006714
19961025,-0.002133
19961028,-0.004728
19961029,0.005981
19961030,-0.000448
19961031,0.006335
19961101,-0.001942
19961104,0.004569
19961105,0.010536
19961106,0.015196
19961107,0.004170
19961108,0.004574
19961111,0.001399
19961112,-0.002923
19961113,0.002264
19961114,0.006708
19961115,0.002121
19961118,-0.000919
19961119,0.007496
19961120,0.002335
19961121,-0.001388
19961122,0.007868
19961125,0.011468
19961126,-0.001502
19961127,-0.000690
19961129,0.002829
19961202,-0.000577
19961203,-0.011431
19961204,-0.003407
19961205,-0.001080
19961206,-0.006604
19961209,0.014249
19961210,-0.003363
19961211,-0.008645
19961212,-0.015448
19961213,-0.000818
19961216,-0.010858
19961217,0.007073
19961218,0.007994
19961219,0.019128
19961220,0.004459
19961223,-0.002688
19961224,0.005454
19961226,0.006622
19961227,0.001493
19961230,-0.003958
19961231,-0.016762
19970102,-0.005307
19970103,0.014891
19970106,-0.000903
19970107,0.007812
19970108,-0.005812
19970109,0.008604
19970110,0.005982
19970113,0.000046
19970114,0.012499
19970115,-0.001711
19970116,0.003003
19970117,0.008003
19970120,0.001374
19970121,0.007097
19970122,0.005128
19970123,-0.011211
19970124,-0.009174
19970127,-0.006597
19970128,-0.000207
19970129,0.009966
19970130,0.014854
19970131,0.003232
19970203,0.000347
19970204,0.003488
19970205,-0.013973
19970206,0.002705
19970207,0.011991
19970210,-0.005542
19970211,0.006103
19970212,0.016614
19970213,0.010983
19970214,-0.003426
19970218,0.009998
19970219,-0.004696
19970220,-0.011999
19970221,-0.001428
19970224,0.010878
19970225,0.002253
19970226,-0.007917
19970227,-0.013191
19970228,-0.004736
19970303,0.005561
19970304,-0.005593
19970305,0.014261
19970306,-0.004044
19970307,0.008142
19970310,0.010683
19970311,-0.002682
19970312,-0.008250
19970313,-0.017862
19970314,0.004449
19970317,0.002800
19970318,-0.007690
19970319,-0.004949
19970320,-0.003879
19970321,0.001831
19970324,0.008914
19970325,-0.001976
19970326,0.001856
19970327,-0.021433
19970331,-0.021760
19970401,0.003666
19970402,-0.012533
19970403,0.000373
19970404,0.010721
19970407,0.005906
19970408,0.005261
19970409,-0.007438
19970410,-0.003202
19970411,-0.027126
19970414,0.008161
19970415,0.014768
19970416,0.011820
19970417,-0.002111
19970418,0.005845
19970421,-0.007731
19970422,0.018836
19970423,-0.001112
19970424,-0.003142
19970425,-0.007681
19970428,0.010222
19970429,0.027136
19970430,0.009475
19970501,-0.003295
19970502,0.018090
19970505,0.021260
19970506,-0.002807
19970507,-0.014048
19970508,0.005207
19970509,0.006187
19970512,0.015315
19970513,-0.005176
19970514,0.003793
19970515,0.006733
19970516,-0.013534
19970519,0.003823
19970520,0.010390
19970521,-0.003246
19970522,-0.003629
19970523,0.013191
19970527,0.002627
19970528,-0.002248
19970529,-0.003499
19970530,0.005290
19970602,-0.002480
19970603,-0.001218
19970604,-0.005851
19970605,0.003988
19970606,0.017325
19970609,0.005630
19970610,0.002637
19970611,0.005140
19970612,0.015573
19970613,0.011348
19970616,0.000942
19970617,0.000534
19970618,-0.005598
19970619,0.009887
19970620,0.000657
19970623,-0.022241
19970624,0.020212
19970625,-0.008249
19970626,-0.005566
19970627,0.003946
19970630,-0.002670
19970701,0.006887
19970702,0.014297
19970703,0.014682
19970707,-0.005089
19970708,0.007457
19970709,-0.011575
19970710,0.006530
19970711,0.003262
19970714,0.001873
19970715,0.008262
19970716,0.011799
19970717,-0.005445
19970718,-0.016752
19970721,-0.003329
19970722,0.023677
19970723,0.002565
19970724,0.004255
19970725,-0.001804
19970728,-0.002577
19970729,0.006308
19970730,0.011040
19970731,0.001885
19970801,-0.007186
19970804,0.003352
19970805,0.002216
19970806,0.008061
19970807,-0.008702
19970808,-0.018826
19970811,0.003900
19970812,-0.011551
19970813,-0.004035
19970814,0.003156
19970815,-0.025412
19970818,0.012464
19970819,0.014634
19970820,0.014613
19970821,-0.014678
19970822,-0.001892
19970825,-0.003597
19970826,-0.008087
19970827,0.001282
19970828,-0.010770
19970829,-0.004293
19970902,0.030355
19970903,0.000856
19970904,0.003052
19970905,-0.001779
19970908,0.002447
19970909,0.002644
19970910,-0.015460
19970911,-0.007414
19970912,0.012877
19970915,-0.004235
19970916,0.027678
19970917,-0.002204
19970918,0.004388
19970919,0.003388
19970922,0.005318
19970923,-0.003372
19970924,-0.007672
19970925,-0.007138
19970926,0.007905
19970929,0.008432
19970930,-0.006289
19971001,0.008115
19971002,0.005440
19971003,0.004819
19971006,0.007560
19971007,0.010695
19971008,-0.008300
19971009,-0.003492
19971010,-0.003597
19971013,0.001177
19971014,0.001729
19971015,-0.004264
19971016,-0.010866
19971017,-0.011282
19971020,0.011815
19971021,0.017845
19971022,-0.003972
19971023,-0.018121
19971024,-0.009389
19971027,-0.067297
19971028,0.049324
19971029,-0.002759
19971030,-0.016422
19971031,0.012397
19971103,0.025821
19971104,0.002083
19971105,0.002565
19971106,-0.005009
19971107,-0.011187
19971110,-0.006652
19971111,0.002729
19971112,-0.019238
19971113,0.011920
19971114,0.012970
19971117,0.019165
19971118,-0.008191
19971119,0.007168
19971120,0.014809
19971121,0.004507
19971124,-0.017142
19971125,0.004727
19971126,0.001122
19971128,0.004269
19971201,0.020090
19971202,-0.003073
19971203,0.005742
19971204,-0.003563
19971205,0.010500
19971208,-0.001346
19971209,-0.006633
19971210,-0.006390
19971211,-0.014978
19971212,-0.001424
19971215,0.010213
19971216,0.004713
19971217,-0.002771
19971218,-0.010336
19971219,-0.008689
19971222,0.007326
19971223,-0.015004
19971224,-0.006794
19971226,0.003854
19971229,0.018165
19971230,0.018351
19971231,-0.000186
19980102,0.004518
19980105,0.002193
19980106,-0.010539
19980107,-0.002116
19980108,-0.008259
19980109,-0.029960
19980112,0.012875
19980113,0.014048
19980114,0.005675
19980115,-0.007518
19980116,0.011632
19980120,0.017591
19980121,-0.007795
19980122,-0.007931
19980123,-0.005857
19980126,-0.000157
19980127,0.012279
19980128,0.008979
19980129,0.008483
19980130,-0.004888
19980202,0.020882
19980203,0.004818
19980204,0.000858
19980205,-0.002852
19980206,0.009199
19980209,-0.001577
19980210,0.008011
19980211,0.001319
19980212,0.004245
19980213,-0.003866
19980217,0.002765
19980218,0.009197
19980219,-0.003356
19980220,0.005446
19980223,0.004284
19980224,-0.007520
19980225,0.012074
19980226,0.005442
19980227,0.000589
19980302,-0.001870
19980303,0.004268
19980304,-0.005473
19980305,-0.010292
19980306,0.019644
19980309,-0.002448
19980310,0.011184
19980311,0.004407
19980312,0.001391
19980313,-0.001226
19980316,0.009753
19980317,0.001354
19980318,0.004934
19980319,0.003714
19980320,0.008338
19980323,-0.003597
19980324,0.009460
19980325,-0.003185
19980326,-0.000970
19980327,-0.004648
19980330,-0.001865
19980331,0.007746
19980401,0.005887
19980402,0.010418
19980403,0.002495
19980406,-0.001359
19980407,-0.009944
19980408,-0.006872
19980409,0.008094
19980413,-0.000650
19980414,0.005669
19980415,0.002963
19980416,-0.009606
19980417,0.013114
19980420,0.001157
19980421,0.002485
19980422,0.004338
19980423,-0.010282
19980424,-0.010214
19980427,-0.019385
19980428,-0.001370
19980429,0.008890
19980430,0.016062
19980501,0.007466
19980504,0.001388
19980505,-0.005737
19980506,-0.009190
19980507,-0.008819
19980508,0.011918
19980511,-0.000927
19980512,0.008099
19980513,0.003158
19980514,-0.001603
19980515,-0.007849
19980518,-0.002474
19980519,0.003721
19980520,0.008390
19980521,-0.003775
19980522,-0.004021
19980526,-0.014898
19980527,-0.000910
19980528,0.004528
19980529,-0.005862
19980601,-0.000153
19980602,0.002312
19980603,-0.009693
19980604,0.011270
19980605,0.017422
19980608,0.001914
19980609,0.002663
19980610,-0.005487
19980611,-0.015411
19980612,0.003516
19980615,-0.019909
19980616,0.009956
19980617,0.017905
19980618,-0.000205
19980619,-0.005126
19980622,0.002589
19980623,0.014514
19980624,0.012121
19980625,-0.003188
19980626,0.003941
19980629,0.004408
19980630,-0.003881
19980701,0.012643
19980702,-0.001670
19980706,0.009653
19980707,-0.001689
19980708,0.010219
19980709,-0.006526
19980710,0.005127
19980713,0.000923
19980714,0.010608
19980715,-0.002479
19980716,0.007657
19980717,0.002366
19980720,-0.001956
19980721,-0.016756
19980722,-0.000132
19980723,-0.020843
19980724,0.000704
19980727,0.005547
19980728,-0.014700
19980729,-0.004502
19980730,0.015764
19980731,-0.019088
19980803,-0.007360
19980804,-0.036372
19980805,0.009056
19980806,0.008438
19980807,-0.000997
19980810,-0.005085
19980811,-0.013350
19980812,0.014623
19980813,-0.008382
19980814,-0.011034
19980817,0.019699
19980818,0.016127
19980819,-0.002979
19980820,-0.005440
19980821,-0.009380
19980824,0.006323
19980825,0.004189
19980826,-0.007371
19980827,-0.038256
19980828,-0.015030
19980831,-0.067935
19980901,0.038877
19980902,-0.004391
19980903,-0.008527
19980904,-0.008619
19980908,0.050585
19980909,-0.016932
19980910,-0.025371
19980911,0.028512
19980914,0.021148
19980915,0.008390
19980916,0.007645
19980917,-0.025428
19980918,0.001435
19980921,0.003662
19980922,0.006103
19980923,0.034598
19980924,-0.021470
19980925,0.001718
19980928,0.004356
19980929,0.000186
19980930,-0.029634
19981001,-0.031342
19981002,0.016428
19981005,-0.014485
19981006,-0.004161
19981007,-0.014115
19981008,-0.011074
19981009,0.025282
19981012,0.014083
19981013,-0.004108
19981014,0.012241
19981015,0.041993
19981016,0.008492
19981019,0.005032
19981020,0.000660
19981021,0.006617
19981022,0.007621
19981023,-0.007443
19981026,0.001929
19981027,-0.006114
19981028,0.002713
19981029,0.016908
19981030,0.011756
19981102,0.011732
19981103,-0.000990
19981104,0.007129
19981105,0.014058
19981106,0.006436
19981109,-0.009482
19981110,-0.001081
19981111,-0.006546
19981112,-0.003154
19981113,0.007461
19981116,0.008999
19981117,0.003300
19981118,0.004635
19981119,0.007346
19981120,0.009482
19981123,0.021621
19981124,-0.004408
19981125,0.003577
19981127,0.004756
19981130,-0.023846
19981201,0.009785
19981202,-0.002432
19981203,-0.018064
19981204,0.023163
19981207,0.009370
19981208,-0.005260
19981209,0.001479
19981210,-0.015363
19981211,0.000873
19981214,-0.021401
19981215,0.018852
19981216,-0.001320
19981217,0.016381
19981218,0.006805
19981221,0.012875
19981222,0.000400
19981223,0.020729
19981224,-0.001796
19981228,-0.000788
19981229,0.013676
19981230,-0.007712
19981231,-0.001688
19990104,-0.001295
19990105,0.013512
19990106,0.022406
19990107,-0.001326
19990108,0.004158
19990111,-0.008560
19990112,-0.019468
19990113,-0.004133
19990114,-0.017729
19990115,0.025160
19990119,0.007263
19990120,0.003948
19990121,-0.017710
19990122,-0.007998
19990125,0.007990
19990126,0.015561
19990127,-0.007368
19990128,0.017768
19990129,0.011473
19990201,-0.005299
19990202,-0.008685
19990203,0.008269
19990204,-0.018706
19990205,-0.007685
19990208,0.003474
19990209,-0.022298
19990210,0.006458
19990211,0.024966
19990212,-0.018717
19990216,0.009056
19990217,-0.013516
19990218,0.010486
19990219,0.001771
19990222,0.026322
19990223,-0.000251
19990224,-0.014263
19990225,-0.006704
19990226,-0.005415
19990301,-0.001420
19990302,-0.008563
19990303,0.001909
19990304,0.015233
19990305,0.022917
19990308,0.005944
19990309,-0.002057
19990310,0.005251
19990311,0.008643
19990312,-0.002718
19990315,0.010237
19990316,-0.000693
19990317,-0.006802
19990318,0.014470
19990319,-0.013158
19990322,-0.002155
19990323,-0.026511
19990324,0.004932
19990325,0.016939
19990326,-0.005649
19990329,0.020738
19990330,-0.006285
19990331,-0.011309
19990401,0.005687
19990405,0.020908
19990406,-0.002348
19990407,0.006965
19990408,0.013484
19990409,0.002815
19990412,0.007682
19990413,-0.006624
19990414,-0.015413
19990415,-0.004200
19990416,-0.004337
19990419,-0.022035
19990420,0.013498
19990421,0.024334
19990422,0.014691
19990423,-0.000353
19990426,0.002580
19990427,0.001725
19990428,-0.008954
19990429,-0.005536
19990430,-0.006320
19990503,0.014919
19990504,-0.016627
19990505,0.011671
19990506,-0.011521
19990507,0.009436
19990510,-0.002708
19990511,0.011573
19990512,0.005914
19990513,0.003237
19990514,-0.021779
19990517,0.001885
19990518,-0.004708
19990519,0.008133
19990520,-0.003899
19990521,-0.006800
19990524,-0.017940
19990525,-0.016742
19990526,0.015756
19990527,-0.017269
19990528,0.015463
19990601,-0.006538
19990602,0.001584
19990603,0.003253
19990604,0.021873
19990607,0.005105
19990608,-0.012699
19990609,0.000912
19990610,-0.012143
19990611,-0.007047
19990614,0.000244
19990615,0.005595
19990616,0.022534
19990617,0.007456
19990618,0.002306
19990621,0.004398
19990622,-0.009288
19990623,-0.002435
19990624,-0.013059
19990625,-0.000065
19990628,0.012138
19990629,0.015026
19990630,0.015171
19990701,0.007122
19990702,0.007452
19990706,-0.002143
19990707,0.005150
19990708,-0.000486
19990709,0.006005
19990712,-0.002606
19990713,-0.004111
19990714,0.003409
19990715,0.008063
19990716,0.006561
19990719,-0.007562
19990720,-0.022070
19990721,0.001771
19990722,-0.013158
19990723,-0.003018
19990726,-0.006907
19990727,0.011724
19990728,0.001717
19990729,-0.017681
19990730,-0.009291
19990802,-0.000475
19990803,-0.004554
19990804,-0.012812
19990805,0.006471
19990806,-0.010301
19990809,-0.002339
19990810,-0.012144
19990811,0.016000
19990812,-0.003091
19990813,0.022910
19990816,0.002879
19990817,0.010176
19990818,-0.008350
19990819,-0.007043
19990820,0.009509
19990823,0.018388
19990824,0.002454
19990825,0.013654
19990826,-0.014176
19990827,-0.009802
19990830,-0.018142
19990831,-0.002905
19990901,0.008063
19990902,-0.008904
19990903,0.029187
19990907,-0.004860
19990908,-0.004953
19990909,0.002171
19990910,0.003244
19990913,-0.005520
19990914,-0.005717
19990915,-0.013449
19990916,0.000314
19990917,0.012589
19990920,0.000376
19990921,-0.020234
19990922,0.001757
19990923,-0.023114
19990924,-0.001923
19990927,0.004269
19990928,-0.000550
19990929,-0.010844
19990930,0.011008
19991001,-0.000201
19991004,0.017464
19991005,-0.002212
19991006,0.018386
19991007,-0.005670
19991008,0.013878
19991011,-0.000473
19991012,-0.016865
19991013,-0.021274
19991014,-0.001516
19991015,-0.027878
19991018,0.005468
19991019,0.006787
19991020,0.019974
19991021,-0.002375
19991022,0.013697
19991025,-0.005744
19991026,-0.009972
19991027,0.011301
19991028,0.035671
19991029,0.015875
19991101,-0.006491
19991102,-0.004798
19991103,0.005560
19991104,0.006059
19991105,0.006443
19991108,0.004358
19991109,-0.008313
19991110,0.005577
19991111,0.006032
19991112,0.010187
19991115,-0.000997
19991116,0.018479
19991117,-0.006762
19991118,0.010083
19991119,-0.001159
19991122,-0.000896
19991123,-0.011490
19991124,0.008624
19991126,0.000112
19991129,-0.006254
19991130,-0.013071
19991201,0.006003
19991202,0.008794
19991203,0.016528
19991206,-0.006520
19991207,-0.009959
19991208,-0.003171
19991209,0.002250
19991210,0.006372
19991213,-0.000413
19991214,-0.009205
19991215,0.008203
19991216,0.003575
19991217,0.002060
19991220,-0.002933
19991221,0.010937
19991222,0.002292
19991223,0.015590
19991227,-0.000632
19991228,0.000215
19991229,0.003807
19991230,0.001156
