date,TCMNOM_Y1
19930629,3.45
19930630,3.45
19930701,3.41
19930702,3.34
19930705,
19930706,3.42
19930707,3.43
19930708,3.42
19930709,3.41
19930712,3.4
19930713,3.44
19930714,3.4
19930715,3.41
19930716,3.41
19930719,3.42
19930720,3.48
19930721,3.52
19930722,3.61
19930723,3.62
19930726,3.59
19930727,3.61
19930728,3.59
19930729,3.51
19930730,3.53
19930802,3.58
19930803,3.56
19930804,3.57
19930805,3.54
19930806,3.52
19930809,3.48
19930810,3.51
19930811,3.5
19930812,3.47
19930813,3.43
19930816,3.42
19930817,3.43
19930818,3.41
19930819,3.39
19930820,3.39
19930823,3.4
19930824,3.36
19930825,3.35
19930826,3.34
19930827,3.38
19930830,3.35
19930831,3.38
19930901,3.36
19930902,3.34
19930903,3.25
19930906,
19930907,3.26
19930908,3.32
19930909,3.37
19930910,3.32
19930913,3.33
19930914,3.41
19930915,3.39
19930916,3.39
19930917,3.39
19930920,3.41
19930921,3.38
19930922,3.39
19930923,3.39
19930924,3.39
19930927,3.32
19930928,3.32
19930929,3.36
19930930,3.39
19931001,3.35
19931004,3.35
19931005,3.38
19931006,3.36
19931007,3.35
19931008,3.33
19931011,
19931012,3.36
19931013,3.36
19931014,3.36
19931015,3.35
19931018,3.39
19931019,3.39
19931020,3.38
19931021,3.4
19931022,3.42
19931025,3.45
19931026,3.45
19931027,3.47
19931028,3.47
19931029,3.47
19931101,3.53
19931102,3.59
19931103,3.56
19931104,3.55
19931105,3.58
19931108,3.55
19931109,3.54
19931110,3.56
19931111,
19931112,3.54
19931115,3.56
19931116,3.56
19931117,3.55
19931118,3.59
19931119,3.64
19931122,3.65
19931123,3.6
19931124,3.6
19931125,
19931126,3.58
19931129,3.6
19931130,3.65
19931201,3.62
19931202,3.62
19931203,3.62
19931206,3.57
19931207,3.6
19931208,3.6
19931209,3.6
19931210,3.62
19931213,3.62
19931214,3.63
19931215,3.61
19931216,3.6
19931217,3.58
19931220,3.61
19931221,3.62
19931222,3.59
19931223,3.59
19931224,
19931227,3.61
19931228,3.6
19931229,3.6
19931230,3.62
19931231,3.63
19940103,3.67
19940104,3.65
19940105,3.66
19940106,3.65
19940107,3.54
19940110,3.53
19940111,3.51
19940112,3.47
19940113,3.52
19940114,3.55
19940117,
19940118,3.53
19940119,3.52
19940120,3.47
19940121,3.5
19940124,3.5
19940125,3.51
19940126,3.53
19940127,3.52
19940128,3.49
19940131,3.53
19940201,3.6
19940202,3.61
19940203,3.73
19940204,3.84
19940207,3.83
19940208,3.86
19940209,3.85
19940210,3.86
19940211,3.84
19940214,3.85
19940215,3.85
19940216,3.86
19940217,3.89
19940218,3.93
19940221,
19940222,3.93
19940223,4.01
19940224,4.03
19940225,4.05
19940228,4.03
19940301,4.16
19940302,4.15
19940303,4.21
19940304,4.26
19940307,4.23
19940308,4.28
19940309,4.29
19940310,4.3
19940311,4.28
19940314,4.32
19940315,4.32
19940316,4.28
19940317,4.28
19940318,4.35
19940321,4.41
19940322,4.33
19940323,4.32
19940324,4.37
19940325,4.38
19940328,4.41
19940329,4.46
19940330,4.45
19940331,4.5
19940401,
19940404,4.83
19940405,4.72
19940406,4.67
19940407,4.64
19940408,4.68
19940411,4.69
19940412,4.66
19940413,4.69
19940414,4.72
19940415,4.73
19940418,4.91
19940419,4.92
19940420,4.91
19940421,4.87
19940422,4.9
19940425,4.91
19940426,4.93
19940427,
19940428,5.05
19940429,5.07
19940502,5.12
19940503,5.19
19940504,5.22
19940505,5.21
19940506,5.4
19940509,5.55
19940510,5.48
19940511,5.52
19940512,5.48
19940513,5.41
19940516,5.41
19940517,5.29
19940518,5.21
19940519,5.12
19940520,5.14
19940523,5.28
19940524,5.28
19940525,5.28
19940526,5.28
19940527,5.35
19940530,
19940531,5.38
19940601,5.36
19940602,5.29
19940603,5.22
19940606,5.15
19940607,5.16
19940608,5.13
19940609,5.15
19940610,5.2
19940613,5.22
19940614,5.14
19940615,5.19
19940616,5.15
19940617,5.2
19940620,5.24
19940621,5.31
19940622,5.28
19940623,5.29
19940624,5.37
19940627,5.37
19940628,5.48
19940629,5.47
19940630,5.51
19940701,5.5
19940704,
19940705,5.48
19940706,5.46
19940707,5.45
19940708,5.58
19940711,5.61
19940712,5.55
19940713,5.52
19940714,5.38
19940715,5.37
19940718,5.34
19940719,5.3
19940720,5.4
19940721,5.5
19940722,5.53
19940725,5.53
19940726,5.53
19940727,5.57
19940728,5.56
19940729,5.37
19940801,5.4
19940802,5.35
19940803,5.34
19940804,5.36
19940805,5.59
19940808,5.6
19940809,5.62
19940810,5.58
19940811,5.62
19940812,5.6
19940815,5.64
19940816,5.62
19940817,5.56
19940818,5.68
19940819,5.64
19940822,5.66
19940823,5.63
19940824,5.57
19940825,5.59
19940826,5.58
19940829,5.58
19940830,5.56
19940831,5.56
19940901,5.56
19940902,5.55
19940905,
19940906,5.58
19940907,5.6
19940908,5.59
19940909,5.7
19940912,5.72
19940913,5.7
19940914,5.68
19940915,5.69
19940916,5.79
19940919,5.78
19940920,5.82
19940921,5.9
19940922,5.88
19940923,5.89
19940926,5.91
19940927,5.89
19940928,5.88
19940929,5.95
19940930,5.96
19941003,6.06
19941004,6.06
19941005,6.1
19941006,6.1
19941007,6.01
19941010,
19941011,6.01
19941012,6.05
19941013,6.07
19941014,6.01
19941017,6.04
19941018,6.04
19941019,6.07
19941020,6.18
19941021,6.19
19941024,6.24
19941025,6.25
19941026,6.23
19941027,6.23
19941028,6.17
19941031,6.18
19941101,6.25
19941102,6.28
19941103,6.31
19941104,6.39
19941107,6.42
19941108,6.39
19941109,6.37
19941110,6.5
19941111,
19941114,6.49
19941115,6.55
19941116,6.59
19941117,6.62
19941118,6.64
19941121,6.68
19941122,6.67
19941123,6.57
19941124,
19941125,6.58
19941128,6.74
19941129,6.85
19941130,6.91
19941201,6.94
19941202,7.01
19941205,7.15
19941206,7.01
19941207,7.01
19941208,7.17
19941209,7.15
19941212,7.24
19941213,7.32
19941214,7.2
19941215,7.09
19941216,7.14
19941219,7.13
19941220,7.06
19941221,7.04
19941222,7.17
19941223,7.2
19941226,
19941227,7.18
19941228,7.25
19941229,7.2
19941230,7.2
19950102,
19950103,7.23
19950104,7.15
19950105,7.32
19950106,7.26
19950109,7.27
19950110,7.21
19950111,7.13
19950112,7.08
19950113,6.89
19950116,
19950117,6.99
19950118,7.03
19950119,7.03
19950120,7.04
19950123,7.02
19950124,7.04
19950125,6.96
19950126,6.9
19950127,6.82
19950130,6.8
19950131,6.84
19950201,6.97
19950202,7.01
19950203,6.77
19950206,6.79
19950207,6.78
19950208,6.74
19950209,6.79
19950210,6.85
19950213,6.85
19950214,6.77
19950215,6.68
19950216,6.58
19950217,6.62
19950220,
19950221,6.66
19950222,6.49
19950223,6.52
19950224,6.5
19950227,6.43
19950228,6.44
19950301,6.44
19950302,6.53
19950303,6.53
19950306,6.59
19950307,6.6
19950308,6.56
19950309,6.47
19950310,6.49
19950313,6.44
19950314,6.39
19950315,6.41
19950316,6.35
19950317,6.37
19950320,6.37
19950321,6.38
19950322,6.4
19950323,6.38
19950324,6.31
19950327,6.27
19950328,6.38
19950329,6.35
19950330,6.43
19950331,6.49
19950403,6.45
19950404,6.4
19950405,6.38
19950406,6.33
19950407,6.33
19950410,6.33
19950411,6.31
19950412,6.28
19950413,6.19
19950414,
19950417,6.19
19950418,6.17
19950419,6.2
19950420,6.15
19950421,6.15
19950424,6.17
19950425,6.19
19950426,6.21
19950427,6.3
19950428,6.32
19950501,6.32
19950502,6.26
19950503,6.16
19950504,6.1
19950505,5.96
19950508,6.01
19950509,5.96
19950510,5.96
19950511,6.02
19950512,6.03
19950515,5.99
19950516,5.96
19950517,5.95
19950518,6.01
19950519,6.01
19950522,6.03
19950523,5.97
19950524,5.86
19950525,5.89
19950526,5.87
19950529,
19950530,5.83
19950531,5.8
19950601,5.68
19950602,5.51
19950605,5.52
19950606,5.56
19950607,5.71
19950608,5.78
19950609,5.89
19950612,5.83
19950613,5.57
19950614,5.6
19950615,5.65
19950616,5.66
19950619,5.59
19950620,5.64
19950621,5.62
19950622,5.53
19950623,5.56
19950626,5.6
19950627,5.64
19950628,5.58
19950629,5.76
19950630,5.65
19950703,5.63
19950704,
19950705,5.62
19950706,5.43
19950707,5.42
19950710,5.43
19950711,5.47
19950712,5.44
19950713,5.46
19950714,5.53
19950717,5.55
19950718,5.57
19950719,5.6
19950720,5.71
19950721,5.75
19950724,5.75
19950725,5.75
19950726,5.75
19950727,5.66
19950728,5.69
19950731,5.67
19950801,5.71
19950802,5.66
19950803,5.7
19950804,5.68
19950807,5.67
19950808,5.68
19950809,5.69
19950810,5.7
19950811,5.8
19950814,5.81
19950815,5.86
19950816,5.84
19950817,5.89
19950818,5.88
19950821,5.84
19950822,5.88
19950823,5.87
19950824,5.77
19950825,5.7
19950828,5.66
19950829,5.71
19950830,5.66
19950831,5.65
19950901,5.6
19950904,
19950905,5.6
19950906,5.6
19950907,5.65
19950908,5.67
19950911,5.67
19950912,5.61
19950913,5.63
19950914,5.51
19950915,5.55
19950918,5.56
19950919,5.54
19950920,5.52
19950921,5.62
19950922,5.63
19950925,5.65
19950926,5.71
19950927,5.7
19950928,5.73
19950929,5.65
19951002,5.65
19951003,5.63
19951004,5.6
19951005,5.59
19951006,5.59
19951009,
19951010,5.61
19951011,5.61
19951012,5.61
19951013,5.58
19951016,5.59
19951017,5.57
19951018,5.58
19951019,5.58
19951020,5.62
19951023,5.65
19951024,5.6
19951025,5.56
19951026,5.52
19951027,5.56
19951030,5.55
19951031,5.55
19951101,5.46
19951102,5.41
19951103,5.43
19951106,5.46
19951107,5.48
19951108,5.41
19951109,5.43
19951110,5.47
19951113,5.44
19951114,5.43
19951115,5.47
19951116,5.42
19951117,5.4
19951120,5.41
19951121,5.45
19951122,5.46
19951123,
19951124,5.43
19951127,5.41
19951128,5.44
19951129,5.42
19951130,5.36
19951201,5.33
19951204,5.32
19951205,5.33
19951206,5.34
19951207,5.35
19951208,5.39
19951211,5.35
19951212,5.36
19951213,5.37
19951214,5.35
19951215,5.32
19951218,5.38
19951219,5.28
19951220,5.27
19951221,5.29
19951222,5.26
19951225,
19951226,5.26
19951227,5.23
19951228,5.18
19951229,5.18
19960101,
19960102,5.17
19960103,5.16
19960104,5.19
19960105,5.19
19960108,5.19
19960109,5.16
19960110,5.19
19960111,5.16
19960112,5.14
19960115,
19960116,5.06
19960117,5.04
19960118,5.01
19960119,5.02
19960122,5.06
19960123,5.06
19960124,5.03
19960125,5.06
19960126,5.02
19960129,5.05
19960130,4.98
19960131,4.9
19960201,4.88
19960202,4.85
19960205,4.88
19960206,4.87
19960207,4.86
19960208,4.84
19960209,4.82
19960212,4.8
19960213,4.79
19960214,4.8
19960215,4.84
19960216,4.84
19960219,
19960220,5.09
19960221,5.05
19960222,4.99
19960223,5.02
19960226,5.05
19960227,5.12
19960228,5.22
19960229,5.23
19960301,5.07
19960304,5.02
19960305,5.07
19960306,5.13
19960307,5.14
19960308,5.39
19960311,5.38
19960312,5.41
19960313,5.39
19960314,5.38
19960315,5.51
19960318,5.51
19960319,5.47
19960320,5.41
19960321,5.4
19960322,5.41
19960325,5.38
19960326,5.38
19960327,5.45
19960328,5.48
19960329,5.41
19960401,5.41
19960402,5.44
19960403,5.46
19960404,5.48
19960405,5.63
19960408,5.67
19960409,5.6
19960410,5.64
19960411,5.65
19960412,5.53
19960415,5.47
19960416,5.48
19960417,5.53
19960418,5.56
19960419,5.5
19960422,5.48
19960423,5.48
19960424,5.51
19960425,5.57
19960426,5.55
19960429,5.57
19960430,5.62
19960501,5.6
19960502,5.69
19960503,5.69
19960506,5.66
19960507,5.71
19960508,5.66
19960509,5.68
19960510,5.62
19960513,5.62
19960514,5.58
19960515,5.58
19960516,5.6
19960517,5.58
19960520,5.56
19960521,5.57
19960522,5.56
19960523,5.63
19960524,5.61
19960527,
19960528,5.63
19960529,5.7
19960530,5.71
19960531,5.77
19960603,5.78
19960604,5.78
19960605,5.76
19960606,5.71
19960607,5.86
19960610,5.88
19960611,5.87
19960612,5.88
19960613,5.85
19960614,5.8
19960617,5.78
19960618,5.78
19960619,5.81
19960620,5.87
19960621,5.84
19960624,5.83
19960625,5.82
19960626,5.83
19960627,5.77
19960628,5.7
19960701,5.74
19960702,5.8
19960703,5.75
19960704,
19960705,5.97
19960708,5.98
19960709,5.95
19960710,5.89
19960711,5.85
19960712,5.84
19960715,5.86
19960716,5.77
19960717,5.79
19960718,5.79
19960719,5.81
19960722,5.86
19960723,5.85
19960724,5.86
19960725,5.85
19960726,5.85
19960729,5.93
19960730,5.88
19960731,5.85
19960801,5.74
19960802,5.6
19960805,5.6
19960806,5.61
19960807,5.62
19960808,5.62
19960809,5.57
19960812,5.58
19960813,5.63
19960814,5.61
19960815,5.66
19960816,5.61
19960819,5.64
19960820,5.62
19960821,5.62
19960822,5.62
19960823,5.69
19960826,5.77
19960827,5.76
19960828,5.77
19960829,5.82
19960830,5.91
19960902,
19960903,5.94
19960904,5.97
19960905,5.98
19960906,5.92
19960909,5.91
19960910,5.93
19960911,5.94
19960912,5.9
19960913,5.74
19960916,5.74
19960917,5.83
19960918,5.84
19960919,5.85
19960920,5.85
19960923,5.85
19960924,5.73
19960925,5.7
19960926,5.65
19960927,5.68
19960930,5.71
19961001,5.65
19961002,5.61
19961003,5.61
19961004,5.47
19961007,5.53
19961008,5.53
19961009,5.56
19961010,5.66
19961011,5.57
19961014,
19961015,5.58
19961016,5.58
19961017,5.52
19961018,5.52
19961021,5.55
19961022,5.57
19961023,5.56
19961024,5.56
19961025,5.55
19961028,5.56
19961029,5.46
19961030,5.46
19961031,5.44
19961101,5.46
19961104,5.46
19961105,5.43
19961106,5.44
19961107,5.44
19961108,5.45
19961111,
19961112,5.43
19961113,5.42
19961114,5.4
19961115,5.4
19961118,5.41
19961119,5.4
19961120,5.4
19961121,5.43
19961122,5.44
19961125,5.43
19961126,5.41
19961127,5.41
19961128,
19961129,5.38
19961202,5.4
19961203,5.39
19961204,5.41
19961205,5.44
19961206,5.45
19961209,5.43
19961210,5.43
19961211,5.49
19961212,5.49
19961213,5.46
19961216,5.49
19961217,5.51
19961218,5.55
19961219,5.5
19961220,5.49
19961223,5.52
19961224,5.51
19961225,
19961226,5.5
19961227,5.47
19961230,5.47
19961231,5.51
19970101,
19970102,5.63
19970103,5.6
19970106,5.61
19970107,5.61
19970108,5.61
19970109,5.57
19970110,5.66
19970113,5.66
19970114,5.6
19970115,5.57
19970116,5.61
19970117,5.6
19970120,
19970121,5.6
19970122,5.6
19970123,5.62
19970124,5.62
19970127,5.66
19970128,5.61
19970129,5.61
19970130,5.63
19970131,5.58
19970203,5.54
19970204,5.54
19970205,5.53
19970206,5.53
19970207,5.49
19970210,5.5
19970211,5.52
19970212,5.52
19970213,5.48
19970214,5.45
19970217,
19970218,5.46
19970219,5.46
19970220,5.49
19970221,5.48
19970224,5.5
19970225,5.52
19970226,5.64
19970227,5.66
19970228,5.67
19970303,5.68
19970304,5.7
19970305,5.71
19970306,5.72
19970307,5.68
19970310,5.7
19970311,5.68
19970312,5.71
19970313,5.76
19970314,5.74
19970317,5.77
19970318,5.77
19970319,5.79
19970320,5.83
19970321,5.88
19970324,5.87
19970325,5.91
19970326,5.97
19970327,6.02
19970328,
19970331,6.02
19970401,6
19970402,5.98
19970403,5.95
19970404,5.98
19970407,5.97
19970408,5.98
19970409,5.98
19970410,5.99
19970411,6.04
19970414,6.04
19970415,5.99
19970416,5.99
19970417,5.96
19970418,5.94
19970421,5.97
19970422,5.97
19970423,6
19970424,6.05
19970425,6.08
19970428,6.06
19970429,5.92
19970430,5.9
19970501,5.89
19970502,5.88
19970505,5.88
19970506,5.9
19970507,5.95
19970508,5.93
19970509,5.86
19970512,5.85
19970513,5.88
19970514,5.86
19970515,5.84
19970516,5.87
19970519,5.89
19970520,5.83
19970521,5.81
19970522,5.87
19970523,5.85
19970526,
19970527,5.89
19970528,5.91
19970529,5.84
19970530,5.78
19970602,5.78
19970603,5.77
19970604,5.77
19970605,5.76
19970606,5.71
19970609,5.75
19970610,5.75
19970611,5.75
19970612,5.68
19970613,5.65
19970616,5.65
19970617,5.66
19970618,5.66
19970619,5.65
19970620,5.63
19970623,5.66
19970624,5.66
19970625,5.67
19970626,5.63
19970627,5.62
19970630,5.67
19970701,5.64
19970702,5.64
19970703,5.57
19970704,
19970707,5.55
19970708,5.55
19970709,5.53
19970710,5.53
19970711,5.52
19970714,5.56
19970715,5.56
19970716,5.51
19970717,5.57
19970718,5.59
19970721,5.61
19970722,5.52
19970723,5.52
19970724,5.52
19970725,5.53
19970728,5.52
19970729,5.47
19970730,5.46
19970731,5.45
19970801,5.52
19970804,5.53
19970805,5.55
19970806,5.53
19970807,5.54
19970808,5.6
19970811,5.63
19970812,5.63
19970813,5.6
19970814,5.57
19970815,5.53
19970818,5.5
19970819,5.51
19970820,5.53
19970821,5.57
19970822,5.57
19970825,5.6
19970826,5.6
19970827,5.6
19970828,5.56
19970829,5.59
19970901,
19970902,5.57
19970903,5.57
19970904,5.6
19970905,5.58
19970908,5.61
19970909,5.6
19970910,5.61
19970911,5.59
19970912,5.54
19970915,5.54
19970916,5.47
19970917,5.46
19970918,5.47
19970919,5.48
19970922,5.46
19970923,5.48
19970924,5.46
19970925,5.5
19970926,5.47
19970929,5.47
19970930,5.47
19971001,5.44
19971002,5.44
19971003,5.42
19971006,5.4
19971007,5.38
19971008,5.46
19971009,5.48
19971010,5.54
19971013,
19971014,5.5
19971015,5.52
19971016,5.51
19971017,5.56
19971020,5.56
19971021,5.57
19971022,5.58
19971023,5.48
19971024,5.46
19971027,5.29
19971028,5.41
19971029,5.35
19971030,5.33
19971031,5.36
19971103,5.44
19971104,5.46
19971105,5.45
19971106,5.42
19971107,5.42
19971110,5.46
19971111,
19971112,5.43
19971113,5.42
19971114,5.43
19971117,5.45
19971118,5.48
19971119,5.47
19971120,5.49
19971121,5.43
19971124,5.47
19971125,5.49
19971126,5.5
19971127,
19971128,5.52
19971201,5.56
19971202,5.56
19971203,5.53
19971204,5.49
19971205,5.56
19971208,5.63
19971209,5.59
19971210,5.51
19971211,5.48
19971212,5.42
19971215,5.47
19971216,5.47
19971217,5.5
19971218,5.49
19971219,5.5
19971222,5.55
19971223,5.55
19971224,5.54
19971225,
19971226,5.54
19971229,5.55
19971230,5.55
19971231,5.51
19980101,
19980102,5.46
19980105,5.35
19980106,5.3
19980107,5.31
19980108,5.2
19980109,5.08
19980112,5.13
19980113,5.17
19980114,5.19
19980115,5.19
19980116,5.24
19980119,
19980120,5.24
19980121,5.22
19980122,5.18
19980123,5.25
19980126,5.25
19980127,5.32
19980128,5.33
19980129,5.24
19980130,5.24
19980202,5.26
19980203,5.25
19980204,5.24
19980205,5.26
19980206,5.27
19980209,5.28
19980210,5.29
19980211,5.29
19980212,5.28
19980213,5.26
19980216,
19980217,5.25
19980218,5.27
19980219,5.28
19980220,5.3
19980223,5.35
19980224,5.47
19980225,5.43
19980226,5.42
19980227,5.41
19980302,5.43
19980303,5.46
19980304,5.43
19980305,5.42
19980306,5.4
19980309,5.39
19980310,5.38
19980311,5.37
19980312,5.34
19980313,5.35
19980316,5.33
19980317,5.36
19980318,5.36
19980319,5.37
19980320,5.36
19980323,5.36
19980324,5.37
19980325,5.4
19980326,5.41
19980327,5.43
19980330,5.44
19980331,5.41
19980401,5.37
19980402,5.35
19980403,5.25
19980406,5.3
19980407,5.28
19980408,5.3
19980409,5.33
19980410,
19980413,5.42
19980414,5.4
19980415,5.38
19980416,5.37
19980417,5.36
19980420,5.39
19980421,5.41
19980422,5.41
19980423,5.4
19980424,5.39
19980427,5.48
19980428,5.48
19980429,5.49
19980430,5.4
19980501,5.41
19980504,5.42
19980505,5.45
19980506,5.41
19980507,5.42
19980508,5.44
19980511,5.48
19980512,5.44
19980513,5.44
19980514,5.48
19980515,5.46
19980518,5.45
19980519,5.45
19980520,5.42
19980521,5.47
19980522,5.45
19980525,
19980526,5.45
19980527,5.41
19980528,5.43
19980529,5.42
19980601,5.4
19980602,5.41
19980603,5.42
19980604,5.43
19980605,5.45
19980608,5.46
19980609,5.46
19980610,5.44
19980611,5.37
19980612,5.35
19980615,5.33
19980616,5.39
19980617,5.44
19980618,5.42
19980619,5.4
19980622,5.41
19980623,5.41
19980624,5.41
19980625,5.41
19980626,5.4
19980629,5.4
19980630,5.38
19980701,5.37
19980702,5.35
19980703,
19980706,5.34
19980707,5.35
19980708,5.34
19980709,5.33
19980710,5.33
19980713,5.35
19980714,5.36
19980715,5.35
19980716,5.38
19980717,5.37
19980720,5.37
19980721,5.37
19980722,5.37
19980723,5.35
19980724,5.36
19980727,5.36
19980728,5.35
19980729,5.37
19980730,5.38
19980731,5.38
19980803,5.37
19980804,5.33
19980805,5.3
19980806,5.3
19980807,5.24
19980810,5.23
19980811,5.2
19980812,5.21
19980813,5.26
19980814,5.25
19980817,5.24
19980818,5.26
19980819,5.25
19980820,5.24
19980821,5.19
19980824,5.18
19980825,5.17
19980826,5.16
19980827,5.02
19980828,4.96
19980831,4.95
19980901,4.87
19980902,4.91
19980903,4.9
19980904,4.91
19980907,
19980908,4.91
19980909,4.81
19980910,4.6
19980911,4.73
19980914,4.77
19980915,4.77
19980916,4.78
19980917,4.76
19980918,4.7
19980921,4.71
19980922,4.72
19980923,4.6
19980924,4.52
19980925,4.49
19980928,4.53
19980929,4.53
19980930,4.41
19981001,4.28
19981002,4.29
19981005,4.18
19981006,4.22
19981007,4.23
19981008,4.11
19981009,4.16
19981012,
19981013,4.25
19981014,4.19
19981015,4.25
19981016,3.86
19981019,3.92
19981020,3.98
19981021,4.02
19981022,4.04
19981023,4.07
19981026,4.13
19981027,4.04
19981028,4.07
19981029,4.08
19981030,4.18
19981102,4.33
19981103,4.33
19981104,4.46
19981105,4.53
19981106,4.64
19981109,4.54
19981110,4.53
19981111,
19981112,4.5
19981113,4.52
19981116,4.55
19981117,4.52
19981118,4.53
19981119,4.55
19981120,4.56
19981123,4.57
19981124,4.6
19981125,4.6
19981126,
19981127,4.59
19981130,4.53
19981201,4.46
19981202,4.41
19981203,4.41
19981204,4.49
19981207,4.58
19981208,4.49
19981209,4.46
19981210,4.45
19981211,4.49
19981214,4.47
19981215,4.49
19981216,4.44
19981217,4.45
19981218,4.48
19981221,4.53
19981222,4.56
19981223,4.69
19981224,4.72
19981225,
19981228,4.65
19981229,4.62
19981230,4.54
19981231,4.53
19990101,
19990104,4.58
19990105,4.56
19990106,4.53
19990107,4.51
19990108,4.57
19990111,4.62
19990112,4.55
19990113,4.49
19990114,4.41
19990115,4.46
19990118,
19990119,4.49
19990120,4.53
19990121,4.48
19990122,4.46
19990125,4.48
19990126,4.51
19990127,4.51
19990128,4.52
19990129,4.51
19990201,4.58
19990202,4.59
19990203,4.59
19990204,4.63
19990205,4.66
19990208,4.66
19990209,4.65
19990210,4.64
19990211,4.66
19990212,4.74
19990215,
19990216,4.73
19990217,4.69
19990218,4.72
19990219,4.71
19990222,4.73
19990223,4.78
19990224,4.85
19990225,4.86
19990226,4.88
19990301,4.91
19990302,4.93
19990303,4.89
19990304,4.9
19990305,4.84
19990308,4.83
19990309,4.76
19990310,4.75
19990311,4.77
19990312,4.76
19990315,4.76
19990316,4.74
19990317,4.74
19990318,4.72
19990319,4.73
19990322,4.77
19990323,4.74
19990324,4.73
19990325,4.77
19990326,4.74
19990329,4.75
19990330,4.72
19990331,4.72
19990401,4.73
19990402,4.67
19990405,4.67
19990406,4.66
19990407,4.69
19990408,4.64
19990409,4.63
19990412,4.66
19990413,4.66
19990414,4.65
19990415,4.66
19990416,4.71
19990419,4.69
19990420,4.67
19990421,4.68
19990422,4.73
19990423,4.71
19990426,4.72
19990427,4.74
19990428,4.75
19990429,4.68
19990430,4.78
19990503,4.79
19990504,4.8
19990505,4.75
19990506,4.79
19990507,4.78
19990510,4.77
19990511,4.8
19990512,4.79
19990513,4.75
19990514,4.86
19990517,4.9
19990518,4.92
19990519,4.9
19990520,4.88
19990521,4.87
19990524,4.86
19990525,4.9
19990526,4.92
19990527,4.98
19990528,4.97
19990531,
19990601,5.09
19990602,5.07
19990603,5.07
19990604,5.07
19990607,5.08
19990608,5.1
19990609,5.12
19990610,5.13
19990611,5.16
19990614,5.13
19990615,5.09
19990616,5
19990617,4.95
19990618,4.98
19990621,5.01
19990622,5.15
19990623,5.18
19990624,5.18
19990625,5.18
19990628,5.15
19990629,5.17
19990630,5.07
19990701,5.09
19990702,5.08
19990705,
19990706,5.08
19990707,5.06
19990708,5.04
19990709,5.04
19990712,5.02
19990713,5
19990714,5.01
19990715,5.01
19990716,5
19990719,5
19990720,4.96
19990721,4.92
19990722,4.99
19990723,5.02
19990726,5.04
19990727,5.03
19990728,5.04
19990729,5.11
19990730,5.13
19990802,5.15
19990803,5.17
19990804,5.12
19990805,5.05
19990806,5.16
19990809,5.24
19990810,5.24
19990811,5.22
19990812,5.25
19990813,5.19
19990816,5.24
19990817,5.23
19990818,5.19
19990819,5.18
19990820,5.16
19990823,5.21
19990824,5.18
19990825,5.14
19990826,5.18
19990827,5.24
19990830,5.31
19990831,5.3
19990901,5.3
19990902,5.3
19990903,5.22
19990906,
19990907,5.27
19990908,5.28
19990909,5.3
19990910,5.26
19990913,5.28
19990914,5.3
19990915,5.25
19990916,5.23
19990917,5.24
19990920,5.28
19990921,5.26
19990922,5.26
19990923,5.22
19990924,5.15
19990927,5.19
19990928,5.2
19990929,5.27
19990930,5.22
19991001,5.3
19991004,5.27
19991005,5.33
19991006,5.36
19991007,5.36
19991008,5.36
19991011,
19991012,5.38
19991013,5.43
19991014,5.45
19991015,5.42
19991018,5.42
19991019,5.47
19991020,5.49
19991021,5.48
19991022,5.5
19991025,5.54
19991026,5.57
19991027,5.53
19991028,5.49
19991029,5.43
19991101,5.47
19991102,5.47
19991103,5.46
19991104,5.44
19991105,5.43
19991108,5.48
19991109,5.49
19991110,5.52
19991111,
19991112,5.49
19991115,5.52
19991116,5.55
19991117,5.57
19991118,5.58
19991119,5.59
19991122,5.63
19991123,5.63
19991124,5.65
19991125,
19991126,5.68
19991129,5.72
19991130,5.7
19991201,5.73
19991202,5.77
19991203,5.71
19991206,5.72
19991207,5.68
19991208,5.69
19991209,5.67
19991210,5.67
19991213,5.74
19991214,5.81
19991215,5.85
19991216,5.9
19991217,5.93
19991220,5.99
19991221,5.97
19991222,5.97
19991223,5.96
19991224,
19991227,5.97
19991228,5.96
19991229,5.93
19991230,5.93
19991231,5.98
20000103,6.09
20000104,6
20000105,6.05
20000106,6.03
20000107,6
20000110,6.07
20000111,6.13
20000112,6.16
20000113,6.1
20000114,6.13
20000117,
20000118,6.15
20000119,6.12
20000120,6.13
20000121,6.12
20000124,6.13
20000125,6.13
20000126,6.15
20000127,6.19
20000128,6.25
20000131,6.3
20000201,6.3
20000202,6.24
20000203,6.16
20000204,6.19
20000207,6.23
20000208,6.22
20000209,6.2
20000210,6.2
20000211,6.17
20000214,6.19
20000215,6.2
20000216,6.22
20000217,6.28
20000218,6.26
20000221,
20000222,6.22
20000223,6.27
20000224,6.22
20000225,6.18
20000228,6.21
20000229,6.2
20000301,6.17
20000302,6.19
20000303,6.15
20000306,6.2
20000307,6.17
20000308,6.17
20000309,6.15
20000310,6.21
20000313,6.21
20000314,6.2
20000315,6.21
20000316,6.2
20000317,6.2
20000320,6.23
20000321,6.22
20000322,6.21
20000323,6.23
20000324,6.31
20000327,6.32
20000328,6.31
20000329,6.31
20000330,6.26
20000331,6.28
20000403,6.23
20000404,6.14
20000405,6.15
20000406,6.17
20000407,6.17
20000410,6.14
20000411,6.16
20000412,6.17
20000413,6.16
20000414,6.08
20000417,6.09
20000418,6.07
20000419,6.08
