"","PERMNO","date","RET"
"36229",79138,20110119,-0.016322
"36230",79138,20110216,-0.00356
"36231",79138,20110316,-0.014521
"36232",79138,20110419,0.009258
"36233",79138,20110518,0.002672
"36234",79138,20110615,-0.018283
"36235",79138,20110720,-0.000796
"36236",79138,20110817,0.014505
"36237",79138,20110921,-0.006324
"36238",79138,20111019,-0.006544
"36239",79138,20111116,0.009005
"36240",79138,20111214,-0.007956
"36241",79138,20120118,0.02201
"36242",79138,20120215,-0.001216
"36243",79138,20120321,0.008052
"36244",79138,20120418,-0.009244
"36245",79138,20120516,0.005159
"36246",79138,20120620,0.00647
"36247",79138,20120718,0.003275
"36248",79138,20120822,-0.001442
"36249",79138,20120919,0.006231
"36250",79138,20121017,-0.003056
"36251",79138,20121120,0.00327
"36252",79138,20121212,-0.001413
"36253",79138,20130116,-0.006289
"36254",79138,20130213,0.00312
"36255",79138,20130313,-0.005008
"36256",79138,20130417,-0.006726
"36257",79138,20130522,-0.00344
"36258",79138,20130619,-0.004007
"36259",79138,20130717,0.010035
"36260",79138,20130821,-0.004167
"36261",79138,20130918,0.018905
"36262",79138,20131016,-0.000531
"36263",79138,20131120,-0.007544
"36264",79138,20131218,-0.002377
"36265",79138,20140122,-0.00234
"36266",79138,20140219,-0.004038
"36267",79138,20140319,-0.000775
"36268",79138,20140415,0.002691
"36269",79138,20140521,0.004374
"36270",79138,20140618,0.005928
"36271",79138,20140716,-0.000971
"36272",79138,20140820,0.004344
"36273",79138,20140917,-0.002842
"36274",79138,20141022,0.002631
"36275",79138,20141119,0.002726
"36276",79138,20141217,0.010813
"36277",79139,20100210,-0.001139
"36278",79139,20100311,-0.015438
"36279",79139,20100413,-0.004399
"36280",79139,20100512,0.004545
"36281",79139,20100611,0.002442
"36282",79139,20100713,0.002384
"36283",79139,20100812,0.00425
"36284",79139,20100913,0.005619
"36285",79139,20101013,-0.003284
"36286",79139,20101110,-0.029626
"36287",79139,20110112,-0.020156
"36288",79139,20110211,0.000629
"36289",79139,20110311,0.000635
"36290",79139,20110413,0.011882
"36291",79139,20110512,0.005583
"36292",79139,20110613,-0.006289
"36293",79139,20110713,0.001937
"36294",79139,20110811,-0.015999
"36295",79139,20110913,0.003225
"36296",79139,20111012,-0.004792
"36297",79139,20111110,-0.004707
"36298",79139,20111213,-0.002591
"36299",79139,20120111,-0.010193
"36300",79139,20120213,0.00292
"36301",79139,20120313,0.002988
"36302",79139,20120412,-0.005365
"36303",79139,20120511,0.004857
"36304",79139,20120613,-0.008653
"36305",79139,20120712,-0.003954
"36306",79139,20120813,-0.006863
"36307",79139,20120912,0.005815
"36308",79139,20121011,-0.00161
"36309",79139,20121113,-0.001584
"36310",79139,20121212,-0.007966
"36311",79139,20130111,0.002782
"36312",79139,20130213,0.011549
"36313",79139,20130313,-0.016971
"36314",79139,20130411,5.8e-05
"36315",79139,20130513,-0.010988
"36316",79139,20130612,-0.023251
"36317",79139,20130711,0.009344
"36318",79139,20130813,-0.000628
"36319",79139,20130912,0.003776
"36320",79139,20131011,0.005
"36321",79139,20131113,0.000775
"36322",79139,20131211,-0.002938
"36323",79139,20140113,-0.002858
"36324",79139,20140212,-0.002109
"36325",79139,20140312,0.007309
"36326",79139,20140411,0.005254
"36327",79139,20140513,0.001832
"36328",79139,20140612,0.006915
"36329",79139,20140711,0.003145
"36330",79139,20140813,0.000546
"36331",79139,20140911,0.001826
"36332",79139,20141010,-0.004254
"36333",79139,20141112,0.00084
"36334",79139,20141210,0.002387
"36335",79145,20110810,-0.072706
"36336",79145,20111220,0.004466
"36337",79145,20120227,-0.011232
"36338",79145,20120518,-0.024027
"36339",79145,20120921,0.010339
"36340",79145,20121213,-0.009472
"36341",79145,20130219,-0.005887
"36342",79145,20130517,-0.005808
"36343",79145,20130920,-0.021019
"36344",79145,20131212,-0.004832
"36345",79145,20140213,0.014501
"36346",79145,20140516,0.00385
"36347",79145,20140918,0.010746
"36348",79145,20141218,-0.02676
"36349",79166,20100208,-0.021189
"36350",79166,20100506,0.000654
"36351",79166,20100806,-0.009031
"36352",79166,20101108,0.003802
"36353",79166,20110208,-0.001129
"36354",79166,20110506,0.013285
"36355",79166,20110808,-0.049161
"36356",79166,20111108,0.034864
"36357",79166,20120208,0.0145
"36358",79166,20120508,0.028541
"36359",79166,20120808,-0.017138
"36360",79166,20121107,-0.047282
"36361",79166,20130206,0.000451
"36362",79166,20130508,0.022546
"36363",79166,20130807,0.016562
"36364",79166,20131106,0.022702
"36365",79166,20140206,0.012529
"36366",79166,20140507,0.017145
"36367",79166,20140806,0.012261
"36368",79166,20141106,0.000668
"36369",79195,20121219,-0.008439
"36370",79198,20100329,0.034699
"36371",79198,20100628,-0.013134
"36372",79198,20100928,0.00257
"36373",79198,20101229,0.009067
"36374",79198,20110329,0.002184
"36375",79198,20110628,0.020907
"36376",79198,20110928,-0.081444
"36377",79198,20111228,-0.037819
"36378",79198,20120328,-0.05002
"36379",79198,20120627,0.055402
"36380",79198,20120926,0.004353
"36381",79198,20121227,-0.003453
"36382",79198,20130326,-0.003983
"36383",79198,20130626,0.012623
"36384",79198,20130926,-0.018052
"36385",79198,20131227,-0.000831
"36386",79198,20140327,0.00247
"36387",79198,20140626,0.013099
"36388",79198,20140926,0.002734
"36389",79198,20141229,0.02156
"36390",79210,20100205,-0.003028
"36391",79210,20100503,-0.008328
"36392",79210,20100802,0.013756
"36393",79210,20101103,-0.002555
"36394",79210,20110207,0.007106
"36395",79210,20110502,-0.004739
"36396",79210,20110802,-0.019146
"36397",79210,20111102,0.033011
"36398",79210,20120208,-0.005814
"36399",79210,20120509,-0.027575
"36400",79210,20120808,0.00159
"36401",79210,20121107,-0.024631
"36402",79210,20130213,0.006101
"36403",79210,20130508,0.008746
"36404",79210,20130807,-0.003259
"36405",79210,20131106,0.007109
"36406",79210,20140212,0.016767
"36407",79210,20140507,0.014349
"36408",79210,20140806,0.006245
"36409",79210,20141105,0.011309
"36410",79212,20100329,0.013761
"36411",79212,20100526,-0.006036
"36412",79221,20100210,0.003551
"36413",79221,20100311,-0.004388
"36414",79221,20100413,0.003221
"36415",79221,20100512,0.000643
"36416",79221,20100611,0.001458
"36417",79221,20100713,-0.0127
"36418",79221,20100811,-0.003512
"36419",79221,20100913,-0.000734
"36420",79221,20101013,0.005991
"36421",79221,20101110,0.015229
"36422",79221,20101213,-0.023376
"36423",79221,20110112,-0.006477
"36424",79221,20110211,0.007771
"36425",79221,20110311,-0.010915
"36426",79221,20110413,0.005308
"36427",79221,20110511,-0.003894
"36428",79221,20110613,0.000677
"36429",79221,20110713,0.004266
"36430",79221,20110811,0.000652
"36431",79221,20110913,-0.006571
"36432",79221,20111012,0.000448
"36433",79221,20111110,0.000459
"36434",79221,20111213,0.003937
"36435",79221,20120111,0.004536
"36436",79221,20120213,0.008339
"36437",79221,20120313,9.8e-05
"36438",79221,20120411,0.032862
"36439",79221,20120511,-0.001387
"36440",79222,20100210,0.006783
"36441",79222,20100311,0.002442
"36442",79222,20100413,-0.020949
"36443",79222,20100512,0.045391
"36444",79222,20100611,-0.014329
"36445",79222,20100713,-0.004499
"36446",79222,20100811,-0.00032
"36447",79222,20100913,-0.000308
"36448",79222,20101013,-0.011006
"36449",79222,20101110,0.02489
"36450",79222,20101213,-0.012829
"36451",79222,20110112,-0.005911
"36452",79222,20110211,-0.00129
"36453",79222,20110311,0.008267
"36454",79222,20110413,-0.00034
"36455",79222,20110511,0.017798
"36456",79222,20110613,-0.02032
"36457",79222,20110713,-0.001701
"36458",79222,20110811,0.004517
"36459",79222,20110913,0.005141
"36460",79222,20111012,-0.002244
"36461",79222,20111110,0.004062
"36462",79222,20111213,0.009562
"36463",79222,20120111,0.004573
"36464",79222,20120213,-0.001796
"36465",79222,20120313,-0.006315
"36466",79222,20120411,-0.005615
"36467",79222,20120511,0.011607
"36468",79222,20120613,0.000632
"36469",79222,20120711,-0.000523
"36470",79222,20120813,-0.006441
"36471",79222,20120912,-0.002173
"36472",79222,20121011,0.002354
"36473",79222,20121113,-0.013086
"36474",79222,20121212,-0.021345
"36475",79222,20130111,0.023716
"36476",79222,20130213,-0.026806
"36477",79222,20130313,0.006748
"36478",79222,20130411,0.020179
"36479",79222,20130513,-0.00807
"36480",79222,20130612,-0.000553
"36481",79222,20130711,-0.004646
"36482",79222,20130813,-0.016218
"36483",79222,20130911,0.026672
"36484",79222,20131010,-0.002438
"36485",79222,20131113,0.00389
"36486",79222,20131211,-0.00071
"36487",79222,20140113,0.003142
"36488",79222,20140212,0.004569
"36489",79222,20140312,-0.003203
"36490",79222,20140411,0.006493
"36491",79222,20140513,0.008658
"36492",79222,20140611,0.005444
"36493",79222,20140711,0.00417
"36494",79222,20140813,-0.016785
"36495",79222,20140911,0.007728
"36496",79222,20141010,0.018609
"36497",79222,20141112,0.005649
"36498",79222,20141211,-0.010903
"36499",79225,20100210,0.004214
"36500",79225,20100311,0.001359
"36501",79225,20100413,0.004932
"36502",79225,20100512,0.002085
"36503",79225,20100611,0.000646
"36504",79225,20100713,0.011473
"36505",79225,20100811,0.008121
"36506",79225,20100913,-0.005639
"36507",79225,20101013,0.003652
"36508",79225,20101110,-0.002778
"36509",79225,20101213,0.000685
"36510",79225,20110112,-0.006308
"36511",79225,20110211,0.003772
"36512",79225,20110311,0.00069
"36513",79225,20110413,0.007746
"36514",79225,20110511,0.002638
"36515",79225,20110613,-0.000838
"36516",79225,20110713,0.002169
"36517",79225,20110811,-0.001699
"36518",79225,20110913,-0.000807
"36519",79225,20111012,0.00507
"36520",79225,20111110,0.001355
"36521",79225,20120213,-7.5e-05
"36522",79225,20120313,0.001989
"36523",79225,20120411,-0.000782
"36524",79225,20120511,0.001319
"36525",79225,20120613,0.00202
"36526",79225,20120703,0.01331
"36527",79225,20120717,0.008213
"36528",79225,20120813,-0.001457
"36529",79225,20120912,0.001326
"36530",79225,20121011,-0.000514
"36531",79225,20121113,0.004061
"36532",79225,20130111,0.003215
"36533",79225,20130213,0.000483
"36534",79225,20130313,-0.000923
"36535",79225,20130411,0.001197
"36536",79225,20130513,-0.000213
"36537",79225,20130612,-0.000712
"36538",79225,20130711,0.010024
"36539",79225,20130813,-0.001896
"36540",79225,20130911,0.005
"36541",79225,20131010,0.000512
"36542",79225,20140113,0.002269
"36543",79225,20140212,-0.001914
"36544",79225,20140312,0.005542
"36545",79225,20140411,0.007149
"36546",79225,20140513,0.004531
"36547",79225,20140611,-0.004957
"36548",79225,20140711,0.006971
"36549",79225,20140813,0.006951
"36550",79225,20140911,-0.002632
"36551",79225,20141010,0.001364
"36552",79225,20141112,-0.003396
"36553",79225,20141211,0.002925
"36554",79226,20100210,0.002786
"36555",79226,20100311,0.006137
"36556",79226,20100413,0.003851
"36557",79226,20100512,0.00013
"36558",79226,20100611,-0.002464
"36559",79226,20100713,0.00144
"36560",79226,20100811,0.003346
"36561",79226,20100913,-0.007695
"36562",79226,20101013,-0.013179
"36563",79226,20101110,-0.010611
"36564",79226,20101213,-0.001299
"36565",79226,20110112,-0.003349
"36566",79226,20110211,-0.000111
"36567",79226,20110311,-0.01694
"36568",79226,20110413,0.000148
"36569",79226,20110511,0.007251
"36570",79226,20110613,0.002914
"36571",79226,20110713,0.000849
"36572",79226,20110811,0.014043
"36573",79226,20110913,0.003392
"36574",79226,20111012,0.000569
"36575",79226,20111110,0.001228
"36576",79226,20111213,0.005146
"36577",79226,20120111,-9.8e-05
"36578",79226,20120213,0.008855
"36579",79226,20120313,-0.009132
"36580",79226,20120411,0.005929
"36581",79226,20120511,0.001094
"36582",79226,20120613,0.00232
"36583",79226,20120703,0.002472
"36584",79226,20120717,0.001963
"36585",79226,20120813,-6.5e-05
"36586",79226,20120912,0.005177
"36587",79226,20121011,-0.000716
"36588",79226,20121113,-0.011419
"36589",79226,20121212,-0.008028
"36590",79226,20130111,0.004188
"36591",79226,20130213,-0.001717
"36592",79226,20130313,-0.009093
"36593",79226,20130411,0.001402
"36594",79226,20130513,-0.006185
"36595",79226,20130612,-0.011395
"36596",79226,20130711,0.011277
"36597",79226,20130813,0.000842
"36598",79226,20130911,-0.004975
"36599",79226,20131010,0.001669
"36600",79226,20131113,2.5e-05
"36601",79226,20131211,0.005998
"36602",79226,20140113,0.002482
"36603",79226,20140212,0.002434
"36604",79226,20140312,0.006368
"36605",79226,20140411,0.004733
"36606",79226,20140513,-0.000738
"36607",79226,20140611,-0.001288
"36608",79226,20140711,0.003298
"36609",79226,20140813,0.001752
"36610",79226,20140911,0.003305
"36611",79226,20141010,0.001614
"36612",79226,20141112,-0.002682
"36613",79229,20100218,0.002334
"36614",79229,20100322,-0.001199
"36615",79229,20100421,-0.003787
"36616",79229,20100520,-0.004641
"36617",79229,20100622,0.000552
"36618",79229,20100721,0.003105
"36619",79229,20100820,0.007186
"36620",79229,20100922,0.002975
"36621",79229,20101020,0.004592
"36622",79229,20101119,0.011348
"36623",79229,20101221,-0.007255
"36624",79229,20110120,0.002541
"36625",79229,20110217,0.004315
"36626",79229,20110322,-0.004043
"36627",79229,20110420,0.00244
"36628",79229,20110520,-0.003973
"36629",79229,20110622,0.005092
"36630",79229,20110720,0.002311
"36631",79229,20110822,0.011128
"36632",79229,20110921,-0.00293
"36633",79229,20111020,0.014202
"36634",79229,20111121,0.003917
"36635",79229,20111221,0.002186
"36636",79229,20120120,0.001313
"36637",79229,20120221,0.009717
"36638",79229,20120321,0.011127
"36639",79229,20120420,0.003603
"36640",79229,20120522,0.002816
"36641",79229,20120620,0.001264
"36642",79229,20120720,0.001233
"36643",79229,20120822,-0.011653
"36644",79229,20120920,0.005004
"36645",79229,20121022,0.001194
"36646",79229,20121120,0.002613
"36647",79229,20121220,0.01107
"36648",79229,20130122,0.00341
"36649",79229,20130220,0.002002
"36650",79229,20130320,0.002059
"36651",79229,20130422,0.003646
"36652",79229,20130522,0.001266
"36653",79229,20130620,-0.008176
"36654",79229,20130722,-0.01481
"36655",79229,20130821,-0.005037
"36656",79229,20130920,-0.006743
"36657",79229,20131022,-0.001855
"36658",79229,20131120,-0.00374
"36659",79229,20131219,0.00831
"36660",79229,20140122,0.002632
"36661",79229,20140220,-0.000919
"36662",79229,20140320,-0.003578
"36663",79229,20140422,0.00516
"36664",79229,20140521,0.002504
"36665",79229,20140620,-4.3e-05
"36666",79229,20140722,-0.001748
"36667",79229,20140820,0.005915
"36668",79229,20140922,-0.001757
"36669",79229,20141022,-0.000886
"36670",79229,20141120,-0.001724
"36671",79229,20141219,-0.006653
"36672",79230,20100210,0.001385
"36673",79230,20100311,0.011084
"36674",79230,20100413,-0.067661
"36675",79230,20100512,0.003817
"36676",79230,20100611,0.01706
"36677",79230,20100713,0.006494
"36678",79230,20100812,-0.003731
"36679",79230,20100913,0.00625
"36680",79230,20101013,0.00375
"36681",79230,20101110,-0.008617
"36682",79230,20110211,-0.001196
"36683",79230,20110311,0.010947
"36684",79230,20110413,0.010896
"36685",79230,20110512,0.00119
"36686",79230,20110613,-0.015513
"36687",79230,20110713,-0.005981
"36688",79230,20110811,0.017956
"36689",79230,20110913,0.004043
"36690",79230,20111012,0.018006
"36691",79230,20111110,-0.006527
"36692",79230,20111212,-0.001305
"36693",79230,20111228,-0.008586
"36694",79230,20120213,0.016414
"36695",79230,20120313,0.006039
"36696",79230,20120412,-0.00601
"36697",79230,20120511,0.010766
"36698",79230,20120613,-0.016726
"36699",79230,20120712,-0.003529
"36700",79230,20120813,-0.012732
"36701",79230,20120912,-0.001129
"36702",79230,20121011,-0.003432
"36703",79230,20121113,-0.019814
"36704",79230,20121212,0.028802
"36705",79230,20121227,0.004
"36706",79230,20130213,0.00989
"36707",79230,20130313,0.001099
"36708",79230,20130411,0.00776
"36709",79230,20130513,-0.012035
"36710",79230,20130612,-0.008278
"36711",79230,20130711,0.040494
"36712",79230,20130813,-0.008978
"36713",79230,20130912,0.00874
"36714",79230,20131011,0.009119
"36715",79233,20100216,0.020237
"36716",79233,20100518,-0.052177
"36717",79233,20100817,0.005117
"36718",79233,20101116,-0.028359
"36719",79233,20110215,-0.003631
"36720",79233,20110517,-0.003682
"36721",79233,20110816,0.006532
"36722",79233,20111115,0.019086
"36723",79233,20120214,0.011985
"36724",79233,20120515,-0.010714
"36725",79233,20120814,-0.012924
"36726",79233,20121113,0
"36727",79233,20130212,0.009766
"36728",79233,20130514,0.007064
"36729",79233,20130813,-0.013409
"36730",79233,20131112,-0.007005
"36731",79233,20140213,0.000444
"36732",79233,20140514,-0.003214
"36733",79233,20140812,0.002035
"36734",79233,20141112,-0.008378
"36735",79235,20100329,-0.00659
"36736",79235,20100628,-0.009117
"36737",79235,20100928,0.00792
"36738",79235,20101229,-0.001095
"36739",79235,20110329,0.002136
"36740",79235,20110628,-0.001968
"36741",79235,20110928,-0.03885
"36742",79235,20111228,-0.015233
"36743",79235,20120329,-0.002199
"36744",79235,20120627,0.007073
"36745",79235,20120926,0.004775
"36746",79235,20121227,0.001199
"36747",79235,20130326,0.008941
"36748",79235,20130626,0.014079
"36749",79235,20130926,0.005227
"36750",79235,20131227,-0.00158
"36751",79235,20140327,0.009608
"36752",79235,20140626,-0.004557
"36753",79235,20140926,0.014942
"36754",79235,20141229,-0.000905
"36755",79236,20101221,0.000777
"36756",79236,20120613,-0.01266
"36757",79237,20110518,0.013422
"36758",79237,20110824,0.002113
"36759",79237,20111122,0.019548
"36760",79237,20120222,0.007896
"36761",79237,20130529,0.005735
"36762",79237,20130821,-0.005777
"36763",79237,20131113,0.013058
"36764",79237,20140219,0.00814
"36765",79237,20140528,-0.013607
"36766",79237,20140820,-0.001518
"36767",79237,20141112,-0.030989
"36768",79238,20100428,-0.006638
"36769",79238,20100728,0.001705
"36770",79238,20101027,0.01283
"36771",79238,20110125,0.02148
"36772",79238,20110127,0.008959
"36773",79238,20110427,0.025028
"36774",79238,20110727,-0.036237
"36775",79238,20111026,-0.014775
"36776",79238,20120126,0.01293
"36777",79238,20120426,0.006675
"36778",79238,20120726,0.010642
"36779",79238,20121026,-0.001601
"36780",79238,20130128,0.001408
"36781",79238,20130426,0.007475
"36782",79238,20130726,-0.003011
"36783",79238,20131028,-0.011925
"36784",79238,20140128,-0.010243
"36785",79238,20140428,0.010064
"36786",79238,20140728,0.00565
"36787",79238,20141028,0.002547
"36788",79240,20100210,0.003137
"36789",79240,20100311,0.015018
"36790",79240,20100413,-0.006289
"36791",79240,20100512,0.000766
"36792",79240,20100611,-0.001923
"36793",79240,20100713,0.003786
"36794",79240,20100812,-0.001824
"36795",79240,20100913,-0.005519
"36796",79240,20101013,-0.002505
"36797",79240,20101110,-0.002495
"36798",79240,20101213,-0.005559
"36799",79240,20110112,-0.013338
"36800",79240,20110211,0.003606
"36801",79240,20110311,0.005687
"36802",79240,20110413,0.001008
"36803",79240,20110512,-0.001271
"36804",79240,20110613,0.000218
"36805",79240,20110713,-0.001944
"36806",79240,20110811,-0.009203
"36807",79240,20110913,0.01984
"36808",79240,20111012,-0.001446
"36809",79240,20111110,-0.013795
"36810",79240,20111213,0.004216
"36811",79240,20120111,-0.009263
"36812",79240,20120213,0.005508
"36813",79240,20120313,0.000199
"36814",79240,20120412,0.000873
"36815",79240,20120511,0.005464
"36816",79241,20100210,-0.010656
"36817",79241,20100311,0.001469
"36818",79241,20100413,-0.008137
"36819",79241,20100512,0.008299
"36820",79241,20100611,-0.003382
"36821",79241,20100713,0.003236
"36822",79241,20100812,0.017214
"36823",79241,20100913,0.010744
"36824",79241,20101013,-0.000764
"36825",79241,20101110,-0.024662
"36826",79241,20101213,-0.017167
"36827",79241,20110112,-0.001832
"36828",79241,20110211,0.019039
"36829",79241,20110311,0.004483
"36830",79241,20110413,-0.001813
"36831",79241,20110512,0.009174
"36832",79241,20110613,0.00087
"36833",79241,20110713,-0.002131
"36834",79241,20110811,-0.003361
"36835",79241,20110913,0.004942
"36836",79241,20111012,-0.005456
"36837",79241,20111110,-0.011138
"36838",79241,20111213,-0.001581
"36839",79241,20120111,0.007677
"36840",79241,20120213,-0.056463
"36841",79241,20120313,-0.001474
"36842",79241,20120412,-0.016284
"36843",79241,20120511,-0.004817
"36844",79242,20100210,-0.006766
"36845",79242,20100311,0.009225
"36846",79242,20100413,0.000199
"36847",79242,20100512,-0.014176
"36848",79242,20100611,-0.007935
"36849",79242,20100713,-0.016643
"36850",79242,20100812,0.004663
"36851",79242,20100913,0.000417
"36852",79242,20101013,0.000388
"36853",79242,20101110,-0.003255
"36854",79242,20101213,-0.002094
"36855",79242,20110112,-0.023184
"36856",79242,20110211,0.007277
"36857",79242,20110311,0.002273
"36858",79242,20110413,0.001369
"36859",79242,20110512,0.000905
"36860",79242,20110613,-0.003784
"36861",79242,20110713,-0.001356
"36862",79242,20110811,-0.027306
"36863",79242,20110913,0.057592
"36864",79242,20111012,-0.001173
"36865",79242,20111110,0.008333
"36866",79242,20111213,0.002764
"36867",79242,20120111,-0.001074
"36868",79242,20120213,-0.005955
"36869",79242,20120313,0.011771
"36870",79242,20120412,0.004795
"36871",79242,20120511,0.003689
"36872",79243,20100210,-0.001007
"36873",79243,20100311,0.001086
"36874",79243,20100413,-0.000167
"36875",79243,20100512,0.008443
"36876",79243,20100611,0.00134
"36877",79243,20100713,0.001321
"36878",79243,20100812,0.005022
"36879",79249,20100224,-0.028294
"36880",79249,20100526,0.026003
"36881",79249,20100825,0.007418
"36882",79249,20101123,-0.008136
"36883",79249,20110223,-0.01416
"36884",79249,20110526,0.018194
"36885",79249,20110824,-0.020243
"36886",79249,20111122,-0.006704
"36887",79249,20120227,-0.00412
"36888",79249,20120523,-0.000993
"36889",79249,20120822,0.001601
"36890",79249,20121128,0.035038
"36891",79249,20130227,-0.003365
"36892",79249,20130522,-0.021698
"36893",79249,20130821,-0.024937
"36894",79249,20131120,-0.027365
"36895",79249,20140219,0.038772
"36896",79249,20140521,0.013831
"36897",79249,20140820,-0.021343
"36898",79249,20141119,-0.013865
"36899",79259,20110713,0.080953
"36900",79265,20110217,0.00031
"36901",79265,20110518,0.012753
"36902",79265,20110818,-0.061661
"36903",79265,20111117,-0.010449
"36904",79265,20120216,0.02486
"36905",79265,20120517,-0.020893
"36906",79265,20120816,0.002399
"36907",79265,20121115,0.010543
"36908",79265,20130214,-0.007778
"36909",79265,20130516,0.001251
"36910",79265,20130815,-0.019143
"36911",79265,20131114,0.00271
"36912",79265,20140214,0.001292
"36913",79265,20140516,0.001793
"36914",79265,20140815,-0.003406
"36915",79265,20141114,-0.005549
"36916",79299,20130904,0.006588
"36917",79299,20131106,-0.007331
"36918",79299,20131230,0.02279
"36919",79299,20140206,0.009628
"36920",79299,20140508,-0.023043
"36921",79299,20140811,0.00317
"36922",79299,20141107,-0.005348
"36923",79303,20110311,0.002214
"36924",79303,20110601,-0.025939
"36925",79303,20110613,-0.000301
"36926",79303,20110913,0.022845
"36927",79303,20111213,-0.023689
"36928",79303,20120313,0.002008
"36929",79303,20120613,-0.013312
"36930",79303,20120912,0.015426
"36931",79303,20121212,-0.00097
"36932",79303,20130313,0.008871
"36933",79303,20130612,-0.002379
"36934",79303,20130911,-0.01158
"36935",79303,20131211,-0.011743
"36936",79303,20140312,-0.005296
"36937",79303,20140611,-0.00602
"36938",79303,20140911,0.0182
"36939",79303,20141211,-0.015873
"36940",79307,20101220,-0.005204
"36941",79307,20120209,-0.021739
"36942",79307,20121218,0.031662
"36943",79313,20100412,0.019394
"36944",79313,20100712,-0.007874
"36945",79313,20101008,0.007487
"36946",79313,20110110,-0.037222
"36947",79313,20110411,-0.009832
"36948",79313,20110711,0.010778
"36949",79313,20111007,0.011751
"36950",79313,20120109,0.013557
"36951",79313,20120409,0.015126
"36952",79313,20120716,0.008235
"36953",79313,20121015,-0.020765
"36954",79313,20130107,0.013612
"36955",79313,20130415,0.01206
"36956",79313,20130715,0.017241
"36957",79313,20131011,-0.001923
"36958",79313,20140106,-0.011236
"36959",79313,20140414,-0.003939
"36960",79313,20140714,0.006923
"36961",79313,20141010,-0.016293
"36962",79315,20100225,-0.002232
"36963",79315,20100527,0.025999
"36964",79315,20100830,-0.065761
"36965",79315,20101129,-0.007752
"36966",79315,20110225,0.005554
"36967",79315,20110527,0.033816
"36968",79315,20110830,-0.002761
"36969",79315,20111129,-0.0024
"36970",79315,20120228,0.022668
"36971",79315,20120530,0.017182
"36972",79315,20120829,-0.001516
"36973",79315,20121128,0.029619
"36974",79315,20130227,0.010007
"36975",79315,20130529,-0.012987
"36976",79315,20130828,0.009992
"36977",79315,20131127,0.004954
"36978",79315,20140415,-0.003033
"36979",79315,20140827,-0.019935
"36980",79323,20100310,-0.002196
"36981",79323,20100526,-0.01032
"36982",79323,20100827,0.028457
"36983",79323,20101126,-0.00906
"36984",79323,20110309,0.00875
"36985",79323,20110526,0.00352
"36986",79323,20110829,0.084254
"36987",79323,20111128,0.032793
"36988",79323,20120301,0.002227
"36989",79323,20120530,-0.010219
"36990",79323,20120829,0.001333
"36991",79323,20121128,0.010638
"36992",79323,20130226,0.009921
"36993",79323,20130529,-0.00041
"36994",79323,20130828,0.003764
"36995",79323,20131126,0.003483
"36996",79323,20140227,0.012256
"36997",79323,20140528,0
"36998",79323,20140827,-0.000808
"36999",79323,20141125,-0.000883
"37000",79325,20100202,-0.006726
"37001",79325,20100302,0.00512
"37002",79325,20100401,0.002964
"37003",79325,20100503,0.002918
"37004",79325,20100601,0.004464
"37005",79325,20100701,-0.010468
"37006",79325,20100802,-0.001203
"37007",79325,20100901,0.001504
"37008",79325,20101001,0.002159
"37009",79325,20101101,-0.003254
"37010",79325,20101201,-0.014876
"37011",79325,20101228,0.003148
"37012",79325,20110201,0.003459
"37013",79325,20110301,0.000844
"37014",79325,20110401,-0.002622
"37015",79325,20110502,-0.000184
"37016",79325,20110601,-0.000938
"37017",79325,20110701,0.005788
"37018",79325,20110801,0.009765
"37019",79325,20110901,0.002757
"37020",79325,20111003,-0.003034
"37021",79325,20111101,0.004125
"37022",79325,20111201,-0.004374
"37023",79325,20111228,0.006733
"37024",79325,20120201,-0.000164
"37025",79325,20120301,0.003736
"37026",79325,20120402,0.00481
"37027",79325,20120501,0.004394
"37028",79325,20120601,-0.002386
"37029",79325,20120702,0.00073
"37030",79325,20120801,0.001099
"37031",79325,20120904,-0.00637
"37032",79325,20121001,-0.001223
"37033",79325,20121101,0.005756
"37034",79325,20121203,0.004379
"37035",79325,20121226,-0.001785
"37036",79325,20130201,-0.000749
"37037",79325,20130301,-0.002228
"37038",79325,20130401,-0.003834
"37039",79325,20130501,0.00061
"37040",79325,20130603,-0.025624
"37041",79325,20130701,0.007005
"37042",79325,20130801,-0.001767
"37043",79325,20130903,-0.001476
"37044",79325,20131001,-0.005106
"37045",79325,20131101,0.000726
"37046",79325,20131202,0
"37047",79325,20131226,0.007519
"37048",79325,20140203,0.005025
"37049",79325,20140303,0.002135
"37050",79325,20140401,0.008463
"37051",79325,20140501,-0.000695
"37052",79325,20140602,-0.008043
"37053",79325,20140701,-0.001376
"37054",79325,20140801,0.001376
"37055",79325,20140902,0.000617
"37056",79329,20100317,0.009097
"37057",79329,20100616,0.000804
"37058",79329,20100915,0.000724
"37059",79329,20101221,0.008436
"37060",79329,20110316,-0.000766
"37061",79329,20110615,0.000712
"37062",79329,20110921,-0.009887
"37063",79329,20111214,-0.005303
"37064",79329,20120321,0.007498
"37065",79329,20120620,0.007937
"37066",79329,20120919,0.018564
"37067",79329,20121212,0.00991
"37068",79329,20130313,0.000949
"37069",79329,20130619,-0.009825
"37070",79329,20130918,0.037204
"37071",79329,20131218,-0.002926
"37072",79329,20140319,-0.002036
"37073",79329,20140618,0.004202
"37074",79329,20140917,0.000804
"37075",79329,20141217,0.017757
"37076",79340,20100202,0.002477
"37077",79340,20100302,0.003113
"37078",79340,20100401,0.004276
