caldt,vwretd
01/21/1982,0.004315
01/22/1982,-0.003604
01/25/1982,0.000563
01/26/1982,-0.001140
01/27/1982,0.005016
01/28/1982,0.027047
01/29/1982,0.012485
02/01/1982,-0.020543
02/02/1982,0.003084
02/03/1982,-0.011544
02/04/1982,0.000099
02/05/1982,0.008615
02/08/1982,-0.022172
02/09/1982,-0.007803
02/10/1982,0.008139
02/11/1982,-0.001226
02/12/1982,-0.000495
02/16/1982,-0.002534
02/17/1982,-0.002807
02/18/1982,0.001573
02/19/1982,-0.004057
02/22/1982,-0.013826
02/23/1982,0.000380
02/24/1982,0.017631
02/25/1982,-0.002417
02/26/1982,-0.001069
03/01/1982,0.002524
03/02/1982,-0.005123
03/03/1982,-0.014852
03/04/1982,-0.010035
03/05/1982,-0.004368
03/08/1982,-0.016658
03/09/1982,0.012176
03/10/1982,0.005876
03/11/1982,-0.000702
03/12/1982,-0.007072
03/15/1982,0.008174
03/16/1982,-0.001778
03/17/1982,-0.001671
03/18/1982,0.011527
03/19/1982,0.002344
03/22/1982,0.020175
03/23/1982,0.006390
03/24/1982,-0.004887
03/25/1982,0.002678
03/26/1982,-0.010908
03/29/1982,0.002433
03/30/1982,0.000572
03/31/1982,-0.002752
04/01/1982,0.016158
04/02/1982,0.011907
04/05/1982,-0.003744
04/06/1982,0.005729
04/07/1982,0.000847
04/08/1982,0.006759
04/12/1982,-0.001952
04/13/1982,0.000054
04/14/1982,-0.000922
04/15/1982,0.004318
04/16/1982,0.004544
04/19/1982,-0.000980
04/20/1982,-0.010869
04/21/1982,0.002529
04/22/1982,0.012268
04/23/1982,0.012981
04/26/1982,0.005191
04/27/1982,-0.010288
04/28/1982,-0.006783
04/29/1982,-0.009484
04/30/1982,0.002360
05/03/1982,0.004494
05/04/1982,0.006767
05/05/1982,0.001872
05/06/1982,0.009502
05/07/1982,0.008092
05/10/1982,-0.008810
05/11/1982,0.008942
05/12/1982,-0.003724
05/13/1982,-0.006609
05/14/1982,-0.001516
05/17/1982,-0.010430
05/18/1982,-0.007621
05/19/1982,-0.007771
05/20/1982,-0.002154
05/21/1982,0.002798
05/24/1982,0.001096
05/25/1982,-0.002929
05/26/1982,-0.011613
05/27/1982,-0.003696
05/28/1982,-0.006518
06/01/1982,-0.001512
06/02/1982,0.003566
06/03/1982,-0.001492
06/04/1982,-0.015613
06/07/1982,0.000706
06/08/1982,-0.004386
06/09/1982,-0.005387
06/10/1982,0.005627
06/11/1982,0.015669
06/14/1982,-0.011906
06/15/1982,-0.002173
06/16/1982,-0.007237
06/17/1982,-0.010412
06/18/1982,-0.003824
06/21/1982,-0.000247
06/22/1982,0.010180
06/23/1982,0.017696
06/24/1982,-0.003105
06/25/1982,-0.005915
06/28/1982,0.009835
06/29/1982,0.000582
06/30/1982,-0.005994
07/01/1982,-0.008096
07/02/1982,-0.009315
07/06/1982,-0.002604
07/07/1982,-0.000516
07/08/1982,0.002881
07/09/1982,0.012153
07/12/1982,0.007073
07/13/1982,-0.001200
07/14/1982,0.009067
07/15/1982,0.000110
07/16/1982,0.005727
07/19/1982,-0.003002
07/20/1982,0.006901
07/21/1982,-0.000506
07/22/1982,0.000560
07/23/1982,-0.003233
07/26/1982,-0.006754
07/27/1982,-0.008525
07/28/1982,-0.015161
07/29/1982,-0.000020
07/30/1982,-0.005474
08/02/1982,0.019359
08/03/1982,-0.009697
08/04/1982,-0.015239
08/05/1982,-0.007739
08/06/1982,-0.012969
08/09/1982,-0.004917
08/10/1982,-0.001972
08/11/1982,-0.002261
08/12/1982,-0.002017
08/13/1982,0.014528
08/16/1982,0.002617
08/17/1982,0.047738
08/18/1982,-0.002835
08/19/1982,0.003898
08/20/1982,0.035524
08/23/1982,0.027747
08/24/1982,-0.006399
08/25/1982,0.020514
08/26/1982,0.009098
08/27/1982,-0.011770
08/30/1982,0.004988
08/31/1982,0.015682
09/01/1982,-0.009823
09/02/1982,0.017007
09/03/1982,0.020409
09/07/1982,-0.010616
09/08/1982,0.006792
09/09/1982,-0.001890
09/10/1982,-0.008035
09/13/1982,0.010984
09/14/1982,0.007915
09/15/1982,0.009009
09/16/1982,-0.003463
09/17/1982,-0.010647
09/20/1982,0.000560
09/21/1982,0.019664
09/22/1982,-0.007540
09/23/1982,-0.001280
09/24/1982,-0.004155
09/27/1982,0.002556
09/28/1982,-0.002747
09/29/1982,-0.012826
09/30/1982,-0.010160
10/01/1982,0.012777
10/04/1982,-0.002776
10/05/1982,0.003841
10/06/1982,0.033086
10/07/1982,0.022503
10/08/1982,0.018945
10/11/1982,0.024478
10/12/1982,-0.000659
10/13/1982,0.018157
10/14/1982,-0.016853
10/15/1982,-0.007132
10/18/1982,0.023692
10/19/1982,-0.001052
10/20/1982,0.020164
10/21/1982,-0.001561
10/22/1982,-0.002121
10/25/1982,-0.039540
10/26/1982,0.009378
10/27/1982,0.006411
10/28/1982,-0.012979
10/29/1982,0.001991
11/01/1982,0.013862
11/02/1982,0.015134
11/03/1982,0.039632
11/04/1982,-0.006198
11/05/1982,0.003798
11/08/1982,-0.011461
11/09/1982,0.018194
11/10/1982,-0.013726
11/11/1982,0.004847
11/12/1982,-0.014174
11/15/1982,-0.018768
11/16/1982,-0.010937
11/17/1982,0.018349
11/18/1982,0.003615
11/19/1982,-0.008613
11/22/1982,-0.021679
11/23/1982,-0.008218
11/24/1982,0.008182
11/26/1982,0.007532
11/29/1982,-0.005100
11/30/1982,0.033022
12/01/1982,0.001520
12/02/1982,0.000664
12/03/1982,-0.000988
12/06/1982,0.022835
12/07/1982,0.006829
12/08/1982,-0.006834
12/09/1982,-0.012112
12/10/1982,-0.004003
12/13/1982,0.003283
12/14/1982,-0.017950
12/15/1982,-0.015306
12/16/1982,0.000424
12/17/1982,0.015858
12/20/1982,-0.008659
12/21/1982,0.017582
12/22/1982,0.001538
12/23/1982,0.006165
12/27/1982,0.018007
12/28/1982,-0.010220
12/29/1982,0.003640
12/30/1982,-0.006561
12/31/1982,0.002503
01/03/1983,-0.016577
01/04/1983,0.021416
01/05/1983,0.004181
01/06/1983,0.023547
01/07/1983,-0.000527
01/10/1983,0.010774
01/11/1983,-0.006529
01/12/1983,0.006053
01/13/1983,-0.006180
01/14/1983,0.006310
01/17/1983,0.000785
01/18/1983,-0.001962
01/19/1983,-0.007782
01/20/1983,0.006276
01/21/1983,-0.016299
01/24/1983,-0.026244
01/25/1983,0.012733
01/26/1983,-0.001314
01/27/1983,0.019449
01/28/1983,0.001545
01/31/1983,0.006679
02/01/1983,-0.015137
02/02/1983,0.001303
02/03/1983,0.007899
02/04/1983,0.014204
02/07/1983,0.005982
02/08/1983,-0.008413
02/09/1983,-0.004822
02/10/1983,0.017370
02/11/1983,0.000550
02/14/1983,0.009657
02/15/1983,-0.004352
02/16/1983,-0.005762
02/17/1983,-0.000052
02/18/1983,0.004088
02/22/1983,-0.014642
02/23/1983,0.009502
02/24/1983,0.019526
02/25/1983,0.001178
02/28/1983,-0.011620
03/01/1983,0.019884
03/02/1983,0.009126
03/03/1983,0.007849
03/04/1983,0.001483
03/07/1983,0.000054
03/08/1983,-0.014930
03/09/1983,0.010474
03/10/1983,-0.006992
03/11/1983,-0.003397
03/14/1983,-0.003063
03/15/1983,0.003688
03/16/1983,-0.010249
03/17/1983,-0.001187
03/18/1983,0.001744
03/21/1983,0.009212
03/22/1983,-0.003672
03/23/1983,0.014278
03/24/1983,0.003647
03/25/1983,-0.004078
03/28/1983,-0.005481
03/29/1983,-0.001210
03/30/1983,0.011517
03/31/1983,-0.003107
04/04/1983,0.000747
04/05/1983,-0.007505
04/06/1983,-0.005670
04/07/1983,0.004636
04/08/1983,0.007208
04/11/1983,0.014972
04/12/1983,0.004136
04/13/1983,0.006492
04/14/1983,0.008001
04/15/1983,0.004497
04/18/1983,0.007007
04/19/1983,-0.006690
04/20/1983,0.012526
04/21/1983,-0.003965
04/22/1983,0.002225
04/25/1983,-0.009863
04/26/1983,0.018581
04/27/1983,-0.001983
04/28/1983,0.009694
04/29/1983,0.008669
05/02/1983,-0.013468
05/03/1983,0.001269
05/04/1983,0.007169
05/05/1983,0.006874
05/06/1983,0.011159
05/09/1983,-0.000358
05/10/1983,0.000998
05/11/1983,-0.006128
05/12/1983,-0.004285
05/13/1983,0.003649
05/16/1983,-0.008413
05/17/1983,0.002358
05/18/1983,-0.002402
05/19/1983,-0.007458
05/20/1983,-0.000139
05/23/1983,0.009028
05/24/1983,0.013044
05/25/1983,0.004698
05/26/1983,-0.004434
05/27/1983,-0.006037
05/31/1983,-0.012260
06/01/1983,0.001205
06/02/1983,0.008713
06/03/1983,0.002583
06/06/1983,0.002924
06/07/1983,-0.012224
06/08/1983,-0.008665
06/09/1983,0.003382
06/10/1983,0.005682
06/13/1983,0.013012
06/14/1983,0.004276
06/15/1983,0.009907
06/16/1983,0.011352
06/17/1983,-0.000337
06/20/1983,-0.000760
06/21/1983,0.009144
06/22/1983,0.002345
06/23/1983,-0.002241
06/24/1983,0.000522
06/27/1983,-0.011395
06/28/1983,-0.016663
06/29/1983,0.005883
06/30/1983,0.008664
07/01/1983,0.004958
07/05/1983,-0.013314
07/06/1983,0.011146
07/07/1983,-0.005728
07/08/1983,-0.001708
07/11/1983,0.005178
07/12/1983,-0.014855
07/13/1983,-0.000527
07/14/1983,0.003299
07/15/1983,-0.010156
07/18/1983,-0.001928
07/19/1983,0.005269
07/20/1983,0.026716
07/21/1983,-0.001368
07/22/1983,-0.001031
07/25/1983,0.004421
07/26/1983,0.004335
07/27/1983,-0.015587
07/28/1983,-0.015570
07/29/1983,-0.014235
08/01/1983,-0.003158
08/02/1983,0.000438
08/03/1983,0.008345
08/04/1983,-0.011844
08/05/1983,0.002968
08/08/1983,-0.014989
08/09/1983,0.006696
08/10/1983,0.008382
08/11/1983,0.000025
08/12/1983,0.004981
08/15/1983,0.008823
08/16/1983,-0.001857
08/17/1983,0.011387
08/18/1983,-0.009945
08/19/1983,0.002671
08/22/1983,0.001663
08/23/1983,-0.009628
08/24/1983,-0.008859
08/25/1983,-0.002171
08/26/1983,0.008158
08/29/1983,0.001213
08/30/1983,0.001856
08/31/1983,0.011301
09/01/1983,-0.000567
09/02/1983,0.005970
09/06/1983,0.016550
09/07/1983,0.000523
09/08/1983,-0.001004
09/09/1983,-0.002220
09/12/1983,-0.010660
09/13/1983,-0.004287
09/14/1983,0.003310
09/15/1983,-0.005449
09/16/1983,0.010670
09/19/1983,0.008879
09/20/1983,0.009974
09/21/1983,-0.004905
09/22/1983,0.009001
09/23/1983,-0.000614
09/26/1983,0.001810
09/27/1983,-0.008528
09/28/1983,-0.002308
09/29/1983,-0.004668
09/30/1983,-0.006868
10/03/1983,-0.001250
10/04/1983,0.003217
10/05/1983,0.008885
10/06/1983,0.015341
10/07/1983,0.002936
10/10/1983,0.010689
10/11/1983,-0.013288
10/12/1983,-0.004393
10/13/1983,0.001344
10/14/1983,0.000848
10/17/1983,0.002479
10/18/1983,-0.015252
10/19/1983,-0.006333
10/20/1983,0.001545
10/21/1983,-0.006905
10/24/1983,0.001143
10/25/1983,0.002714
10/26/1983,-0.006269
10/27/1983,-0.002908
10/28/1983,-0.008331
10/31/1983,0.001177
11/01/1983,0.001137
11/02/1983,0.008459
11/03/1983,-0.008045
11/04/1983,-0.005496
11/07/1983,-0.003109
11/08/1983,-0.000966
11/09/1983,0.013569
11/10/1983,0.002869
11/11/1983,0.011887
11/14/1983,0.002788
11/15/1983,-0.007209
11/16/1983,0.004710
11/17/1983,0.000180
11/18/1983,-0.005750
11/21/1983,0.005571
11/22/1983,0.004516
11/23/1983,0.000835
11/25/1983,0.002239
11/28/1983,-0.003325
11/29/1983,0.008285
11/30/1983,-0.009059
12/01/1983,0.001380
12/02/1983,-0.006283
12/05/1983,0.002447
12/06/1983,-0.001782
12/07/1983,0.002940
12/08/1983,-0.004285
12/09/1983,0.000170
12/12/1983,0.002995
12/13/1983,-0.003115
12/14/1983,-0.009646
12/15/1983,-0.009605
12/16/1983,0.004014
12/19/1983,-0.000101
12/20/1983,-0.001889
12/21/1983,0.009095
12/22/1983,-0.002106
12/23/1983,-0.000322
12/27/1983,0.009227
12/28/1983,0.003456
12/29/1983,-0.002723
12/30/1983,0.000307
01/03/1984,-0.004034
01/04/1984,0.017176
01/05/1984,0.012519
01/06/1984,0.002449
01/09/1984,-0.003057
01/10/1984,-0.005481
01/11/1984,-0.000809
01/12/1984,-0.000420
01/13/1984,-0.003324
01/16/1984,0.001773
01/17/1984,0.003726
01/18/1984,-0.001691
01/19/1984,-0.003327
01/20/1984,-0.005604
01/23/1984,-0.007006
01/24/1984,0.005454
01/25/1984,-0.006421
01/26/1984,-0.003724
01/27/1984,-0.000142
01/30/1984,-0.006270
01/31/1984,0.003387
02/01/1984,-0.003401
02/02/1984,0.004151
02/03/1984,-0.014849
02/06/1984,-0.015580
02/07/1984,0.003949
02/08/1984,-0.018144
02/09/1984,-0.002485
02/10/1984,0.005310
02/13/1984,-0.007483
02/14/1984,0.011033
02/15/1984,-0.002013
02/16/1984,-0.000675
02/17/1984,-0.002365
02/21/1984,-0.007367
02/22/1984,-0.001872
02/23/1984,0.000634
02/24/1984,0.020643
02/27/1984,0.011784
02/28/1984,-0.015424
02/29/1984,0.001736
03/01/1984,0.007481
03/02/1984,0.006802
03/05/1984,-0.008453
03/06/1984,-0.010610
03/07/1984,-0.010634
03/08/1984,0.004337
03/09/1984,-0.005041
03/12/1984,0.013322
03/13/1984,0.002792
03/14/1984,0.000163
03/15/1984,0.004996
03/16/1984,0.011095
03/19/1984,-0.008775
03/20/1984,0.006541
03/21/1984,-0.001152
03/22/1984,-0.011965
03/23/1984,0.000534
03/26/1984,-0.000063
03/27/1984,0.004444
03/28/1984,0.016267
03/29/1984,-0.002547
03/30/1984,-0.001646
04/02/1984,-0.007545
04/03/1984,-0.002101
04/04/1984,-0.000329
04/05/1984,-0.016241
04/06/1984,0.002590
04/09/1984,0.000204
04/10/1984,0.002616
04/11/1984,-0.005676
04/12/1984,0.017490
04/13/1984,-0.002632
04/16/1984,0.006884
04/17/1984,0.004078
04/18/1984,-0.006991
04/19/1984,0.000632
04/23/1984,-0.007217
04/24/1984,0.008014
04/25/1984,0.003758
04/26/1984,0.010766
04/27/1984,-0.002248
04/30/1984,0.001338
05/01/1984,0.010793
05/02/1984,0.001946
05/03/1984,-0.004314
05/04/1984,-0.011766
05/07/1984,0.002536
05/08/1984,0.007483
05/09/1984,-0.002341
05/10/1984,-0.000785
05/11/1984,-0.008692
05/14/1984,-0.006279
05/15/1984,0.003637
05/16/1984,-0.000478
05/17/1984,-0.009153
05/18/1984,-0.005305
05/21/1984,-0.005740
05/22/1984,-0.005686
05/23/1984,-0.004641
05/24/1984,-0.012439
05/25/1984,0.003011
05/29/1984,-0.008360
05/30/1984,0.000567
05/31/1984,0.001564
06/01/1984,0.018485
06/04/1984,0.007512
06/05/1984,-0.004121
06/06/1984,0.008424
06/07/1984,-0.000148
06/08/1984,0.001524
06/11/1984,-0.013047
06/12/1984,-0.005131
06/13/1984,-0.000663
06/14/1984,-0.011427
06/15/1984,-0.007660
06/18/1984,0.018116
06/19/1984,0.005886
06/20/1984,0.014734
06/21/1984,-0.002164
06/22/1984,-0.000154
06/25/1984,-0.002053
06/26/1984,-0.008048
06/27/1984,-0.007277
06/28/1984,0.008129
06/29/1984,0.002519
07/02/1984,-0.000046
07/03/1984,0.003958
07/05/1984,-0.006455
07/06/1984,-0.003593
07/09/1984,0.008230
07/10/1984,-0.003147
07/11/1984,-0.015210
07/12/1984,-0.003451
07/13/1984,0.005408
07/16/1984,0.005012
07/17/1984,0.004864
07/18/1984,-0.006138
07/19/1984,-0.007117
07/20/1984,-0.005071
07/23/1984,-0.004004
07/24/1984,-0.007301
07/25/1984,0.006724
07/26/1984,0.008562
07/27/1984,0.007468
07/30/1984,-0.005718
07/31/1984,0.003709
08/01/1984,0.022755
08/02/1984,0.025334
08/03/1984,0.028503
08/06/1984,0.002267
08/07/1984,0.001313
08/08/1984,-0.005523
08/09/1984,0.023635
08/10/1984,-0.000096
08/13/1984,0.000240
08/14/1984,-0.006546
08/15/1984,-0.009218
08/16/1984,0.006345
08/17/1984,0.001696
08/20/1984,0.005328
08/21/1984,0.017528
08/22/1984,-0.004629
08/23/1984,0.000780
08/24/1984,0.001889
08/27/1984,-0.005466
08/28/1984,0.005832
08/29/1984,-0.001522
08/30/1984,-0.003531
08/31/1984,0.001015
09/04/1984,-0.010174
09/05/1984,-0.003499
09/06/1984,0.008356
09/07/1984,-0.007693
09/10/1984,0.000043
09/11/1984,0.001212
09/12/1984,0.001395
09/13/1984,0.019937
09/14/1984,0.004886
09/17/1984,0.000771
09/18/1984,-0.006624
09/19/1984,-0.004650
09/20/1984,0.003148
09/21/1984,-0.010267
09/24/1984,-0.001631
09/25/1984,0.002465
09/26/1984,0.003653
09/27/1984,0.004025
09/28/1984,-0.004937
10/01/1984,-0.008525
10/02/1984,-0.006505
10/03/1984,-0.006659
10/04/1984,0.002725
10/05/1984,-0.001631
10/08/1984,-0.003524
10/09/1984,-0.002313
10/10/1984,0.002970
10/11/1984,0.003808
10/12/1984,0.008770
10/15/1984,0.009888
10/16/1984,-0.005293
10/17/1984,-0.003844
10/18/1984,0.023720
10/19/1984,-0.000419
10/22/1984,-0.003670
10/23/1984,-0.001642
10/24/1984,0.000512
10/25/1984,-0.005385
10/26/1984,-0.006078
10/29/1984,-0.002640
10/30/1984,0.013315
10/31/1984,-0.003603
11/01/1984,0.008352
11/02/1984,0.000837
11/05/1984,0.007472
11/06/1984,0.010823
11/07/1984,-0.007412
11/08/1984,-0.002500
11/09/1984,-0.006143
11/12/1984,-0.001390
11/13/1984,-0.007969
11/14/1984,0.000222
11/15/1984,-0.000778
11/16/1984,-0.009705
11/19/1984,-0.006339
11/20/1984,0.006683
11/21/1984,0.002840
11/23/1984,0.014203
11/26/1984,-0.007720
11/27/1984,0.005572
11/28/1984,-0.008012
11/29/1984,-0.006723
11/30/1984,-0.001746
12/03/1984,-0.004447
12/04/1984,0.003130
12/05/1984,-0.007266
12/06/1984,0.003837
12/07/1984,-0.002458
12/10/1984,0.003831
12/11/1984,0.001669
12/12/1984,-0.002675
12/13/1984,-0.004757
12/14/1984,0.005296
12/17/1984,0.006212
12/18/1984,0.027226
12/19/1984,-0.005357
12/20/1984,-0.004415
12/21/1984,-0.004010
12/24/1984,0.007842
12/26/1984,-0.001793
12/27/1984,-0.004511
12/28/1984,0.002936
12/31/1984,0.005660
01/02/1985,-0.010744
01/03/1985,-0.004785
01/04/1985,-0.005187
01/07/1985,0.003317
01/08/1985,-0.001030
01/09/1985,0.007315
01/10/1985,0.019031
01/11/1985,-0.002398
01/14/1985,0.015344
01/15/1985,0.001770
01/16/1985,0.002445
01/17/1985,-0.002838
01/18/1985,0.003098
01/21/1985,0.023064
01/22/1985,0.001310
01/23/1985,0.010966
01/24/1985,-0.003434
01/25/1985,0.003634
01/28/1985,0.001222
01/29/1985,0.010368
01/30/1985,0.001146
01/31/1985,0.001247
02/01/1985,-0.005485
02/04/1985,0.010837
02/05/1985,0.001950
02/06/1985,-0.000390
02/07/1985,0.007960
02/08/1985,0.002464
02/11/1985,-0.008787
02/12/1985,0.000073
02/13/1985,0.016033
02/14/1985,-0.004939
02/15/1985,-0.005007
02/19/1985,-0.000911
02/20/1985,-0.000655
02/21/1985,-0.005581
02/22/1985,-0.004071
02/25/1985,-0.000047
02/26/1985,0.010466
02/27/1985,-0.002070
02/28/1985,0.002608
03/01/1985,0.011528
03/04/1985,-0.006302
03/05/1985,0.001364
03/06/1985,-0.008852
03/07/1985,-0.006235
03/08/1985,-0.002369
03/11/1985,-0.001165
03/12/1985,0.004842
03/13/1985,-0.008430
03/14/1985,-0.001764
03/15/1985,-0.006094
03/18/1985,0.000655
03/19/1985,0.014995
03/20/1985,-0.002215
03/21/1985,0.001688
03/22/1985,-0.001802
03/25/1985,-0.005145
03/26/1985,0.002739
03/27/1985,0.006062
03/28/1985,0.000123
03/29/1985,0.006229
04/01/1985,0.003372
04/02/1985,-0.004063
04/03/1985,-0.007700
04/04/1985,-0.000332
04/08/1985,-0.005740
04/09/1985,0.001399
04/10/1985,0.006613
04/11/1985,0.004337
04/12/1985,0.001746
04/15/1985,0.002358
04/16/1985,0.001820
04/17/1985,0.002477
04/18/1985,-0.005081
04/19/1985,0.002003
04/22/1985,-0.002229
04/23/1985,0.006702
04/24/1985,0.002098
04/25/1985,0.006298
04/26/1985,-0.006668
04/29/1985,-0.008322
04/30/1985,-0.004586
05/01/1985,-0.007626
05/02/1985,0.003187
05/03/1985,0.007089
05/06/1985,0.000278
05/07/1985,0.005004
05/08/1985,-0.000322
05/09/1985,0.007738
05/10/1985,0.013436
05/13/1985,0.001698
05/14/1985,-0.003268
05/15/1985,0.003594
05/16/1985,0.006241
05/17/1985,0.010134
05/20/1985,0.012833
05/21/1985,0.000667
05/22/1985,-0.005507
05/23/1985,-0.005113
05/24/1985,0.004182
05/28/1985,-0.001443
05/29/1985,-0.000888
05/30/1985,0.000127
05/31/1985,0.009473
06/03/1985,0.000027
06/04/1985,0.004241
06/05/1985,0.000603
06/06/1985,0.004780
06/07/1985,-0.006948
06/10/1985,-0.000536
06/11/1985,-0.002462
06/12/1985,-0.007320
06/13/1985,-0.012090
06/14/1985,0.009433
06/17/1985,-0.003040
06/18/1985,0.004244
06/19/1985,-0.003371
06/20/1985,0.000454
06/21/1985,0.014403
06/24/1985,-0.000447
06/25/1985,0.002862
06/26/1985,0.001696
06/27/1985,0.006457
06/28/1985,0.003124
07/01/1985,0.003192
07/02/1985,-0.002023
07/03/1985,-0.002728
07/05/1985,0.005624
07/08/1985,-0.002720
07/09/1985,-0.004431
07/10/1985,0.006712
07/11/1985,0.002816
07/12/1985,0.001956
07/15/1985,-0.002858
07/16/1985,0.010720
07/17/1985,0.004173
07/18/1985,-0.005715
07/19/1985,0.003263
07/22/1985,-0.003718
07/23/1985,-0.009019
07/24/1985,-0.005494
07/25/1985,0.002007
07/26/1985,0.002467
07/29/1985,-0.014404
07/30/1985,0.001974
07/31/1985,0.005259
08/01/1985,0.006811
08/02/1985,-0.003184
08/05/1985,-0.004055
08/06/1985,-0.013383
08/07/1985,-0.001014
08/08/1985,0.007473
08/09/1985,-0.002787
08/12/1985,-0.003145
08/13/1985,-0.002037
08/14/1985,0.000987
08/15/1985,-0.001165
08/16/1985,-0.005325
08/19/1985,0.001823
08/20/1985,0.008861
08/21/1985,0.005391
08/22/1985,-0.009307
08/23/1985,-0.001406
08/26/1985,0.001754
08/27/1985,0.004329
08/28/1985,0.003672
08/29/1985,0.000785
08/30/1985,-0.001303
09/03/1985,-0.003443
09/04/1985,-0.003191
09/05/1985,0.000019
09/06/1985,0.005216
09/09/1985,0.000527
09/10/1985,-0.007175
09/11/1985,-0.009933
09/12/1985,-0.007403
09/13/1985,-0.004613
09/16/1985,0.000212
09/17/1985,-0.007940
09/18/1985,0.002273
09/19/1985,0.008969
09/20/1985,-0.007085
09/23/1985,0.011899
09/24/1985,-0.007986
09/25/1985,-0.011029
09/26/1985,0.003482
09/30/1985,0.003983
10/01/1985,0.016723
10/02/1985,-0.005350
10/03/1985,0.001439
10/04/1985,-0.006026
10/07/1985,-0.006978
10/08/1985,0.000079
10/09/1985,0.003771
10/10/1985,0.001455
10/11/1985,0.008461
10/14/1985,0.011366
10/15/1985,-0.001618
10/16/1985,0.010050
10/17/1985,-0.001378
10/18/1985,-0.003338
10/21/1985,-0.000234
10/22/1985,0.005655
10/23/1985,0.005290
10/24/1985,-0.003037
10/25/1985,-0.005378
10/28/1985,0.002059
10/29/1985,0.008115
10/30/1985,0.004557
10/31/1985,-0.001082
11/01/1985,0.008842
11/04/1985,-0.000626
11/05/1985,0.006748
11/06/1985,0.002795
11/07/1985,-0.000212
11/08/1985,0.006915
11/11/1985,0.018091
11/12/1985,0.004289
11/13/1985,-0.004904
11/14/1985,0.009924
11/15/1985,-0.004800
11/18/1985,0.003538
11/19/1985,-0.000276
11/20/1985,0.001647
11/21/1985,0.012157
11/22/1985,0.000843
11/25/1985,-0.005284
11/26/1985,0.001573
11/27/1985,0.009662
11/29/1985,-0.000892
12/02/1985,-0.008986
12/03/1985,0.002497
12/04/1985,0.016898
12/05/1985,-0.001880
12/06/1985,-0.004178
12/09/1985,0.007192
12/10/1985,0.000981
12/11/1985,0.009735
12/12/1985,0.002096
12/13/1985,0.015499
12/16/1985,0.009760
12/17/1985,-0.006252
12/18/1985,-0.004237
12/19/1985,0.000970
12/20/1985,0.004280
12/23/1985,-0.011047
12/24/1985,-0.005928
12/26/1985,0.002377
12/27/1985,0.009757
12/30/1985,0.005235
12/31/1985,0.002843
01/02/1986,-0.008127
01/03/1986,0.006174
01/06/1986,-0.000388
01/07/1986,0.014585
01/08/1986,-0.027310
01/09/1986,-0.008630
01/10/1986,-0.000867
01/13/1986,0.003849
01/14/1986,-0.000699
01/15/1986,0.007922
01/16/1986,0.004720
01/17/1986,-0.003513
01/20/1986,-0.003785
01/21/1986,-0.008167
01/22/1986,-0.011048
01/23/1986,0.003809
01/24/1986,0.010558
01/27/1986,0.004967
01/28/1986,0.011719
01/29/1986,0.002739
01/30/1986,-0.004607
01/31/1986,0.011960
02/03/1986,0.010712
02/04/1986,-0.003526
02/05/1986,0.000534
02/06/1986,0.002061
02/07/1986,0.005658
02/10/1986,0.008067
02/11/1986,-0.000951
02/12/1986,0.000619
02/13/1986,0.006512
02/14/1986,0.010431
02/18/1986,0.012905
02/19/1986,-0.011623
02/20/1986,0.010843
02/21/1986,0.010826
02/24/1986,-0.000737
02/25/1986,-0.002328
02/26/1986,0.001219
02/27/1986,0.012183
02/28/1986,0.001086
03/03/1986,-0.005726
03/04/1986,-0.004379
03/05/1986,-0.000695
03/06/1986,0.004308
03/07/1986,0.001878
03/10/1986,0.005162
03/11/1986,0.022259
03/12/1986,0.003716
03/13/1986,0.002513
03/14/1986,0.013562
03/17/1986,-0.007123
03/18/1986,0.004989
03/19/1986,-0.001212
03/20/1986,0.004741
03/21/1986,-0.013380
03/24/1986,0.008399
03/25/1986,-0.002063
03/26/1986,0.011187
03/27/1986,0.007084
03/31/1986,-0.000193
04/01/1986,-0.015524
04/02/1986,0.002143
04/03/1986,-0.013051
04/04/1986,-0.016400
04/07/1986,-0.000490
04/08/1986,0.021728
04/09/1986,0.001054
04/10/1986,0.011058
04/11/1986,-0.002024
04/14/1986,0.005729
04/15/1986,0.001940
04/16/1986,0.019257
04/17/1986,0.002933
04/18/1986,-0.002327
04/21/1986,0.009939
04/22/1986,-0.009889
04/23/1986,-0.002857
04/24/1986,0.001547
04/25/1986,0.000406
04/28/1986,0.003860
04/29/1986,-0.010229
04/30/1986,-0.020842
05/01/1986,-0.001062
05/02/1986,-0.001914
05/05/1986,0.013640
05/06/1986,-0.002238
05/07/1986,-0.004523
05/08/1986,0.004969
05/09/1986,0.003258
05/12/1986,-0.001070
05/13/1986,-0.004383
05/14/1986,0.004939
05/15/1986,-0.013313
05/16/1986,-0.006749
05/19/1986,0.002132
05/20/1986,0.013183
05/21/1986,-0.002669
05/22/1986,0.019561
05/23/1986,0.005583
05/27/1986,0.014687
05/28/1986,0.007694
05/29/1986,0.005332
05/30/1986,-0.002326
06/02/1986,-0.009330
06/03/1986,0.002029
06/04/1986,-0.006073
06/05/1986,0.006491
06/06/1986,0.000324
06/09/1986,-0.022593
06/10/1986,-0.001213
06/11/1986,0.006477
06/12/1986,0.001616
06/13/1986,0.017200
06/16/1986,0.001217
06/17/1986,-0.006866
06/18/1986,0.002121
06/19/1986,-0.002994
06/20/1986,0.012813
06/23/1986,-0.008515
06/24/1986,0.008132
06/25/1986,0.007897
06/26/1986,-0.000953
